var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_hot_water_propane,survey_household_pays,0.070,0.005,Yes,0.006,1521
survey_hot_water_propane,survey_renter,0.026,0.001,No,0.319,1518
survey_hot_water_propane,survey_homies,-0.003,0.000,No,0.912,1505
survey_hot_water_propane,survey_adults_employed,-0.001,0.000,No,0.969,1511
survey_hot_water_propane,survey_baths_per_week,0.001,0.000,No,0.977,1513
survey_hot_water_propane,survey_showers_not_at_home,-0.000,0.000,No,0.993,1514
survey_hot_water_propane,survey_participant,-0.004,0.000,No,0.868,1539
survey_hot_water_propane,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,-0.013,0.000,No,0.784,461
survey_hot_water_propane,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,0.000,0.000,Yes,0.000,228
survey_hot_water_propane,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,0.000,0.000,Yes,0.000,334
survey_hot_water_propane,Wheredoyouthinkhomeownersusethemostwater,0.000,0.000,Yes,0.000,344
survey_hot_water_propane,survey_hot_water_waiting,-0.041,0.002,No,0.135,1341
survey_hot_water_propane,survey_hot_water_wait_bother,-0.008,0.000,No,0.755,1362
survey_hot_water_propane,survey_landscaper,-0.001,0.000,No,0.986,1137
survey_hot_water_propane,survey_manual_irrigation_pct,0.066,0.004,Yes,0.027,1143
survey_hot_water_propane,survey_spa_or_hot_tub_outdoor_filled,0.000,0.000,Yes,0.000,172
survey_hot_water_propane,survey_car_washed,-0.017,0.000,No,0.500,1514
survey_hot_water_propane,survey_walk_washed,-0.002,0.000,No,0.927,1477
survey_hot_water_propane,survey_drought,-0.038,0.001,No,0.140,1496
survey_hot_water_propane,survey_highest_grade,-0.002,0.000,No,0.927,1504
survey_hot_water_propane,reuws2_attitude_A,-0.023,0.001,No,0.379,1485
survey_hot_water_propane,reuws2_attitude_B,0.047,0.002,No,0.070,1482
survey_hot_water_propane,reuws2_attitude_C,0.055,0.003,Yes,0.036,1471
survey_hot_water_propane,reuws2_attitude_D,0.004,0.000,No,0.874,1492
survey_hot_water_propane,reuws2_attitude_E,0.016,0.000,No,0.532,1481
survey_hot_water_propane,reuws2_attitude_F,0.037,0.001,No,0.149,1512
survey_hot_water_propane,reuws2_attitude_G,0.030,0.001,No,0.237,1504
survey_hot_water_propane,reuws2_attitude_H,0.054,0.003,Yes,0.041,1443
survey_hot_water_propane,reuws2_attitude_I,-0.011,0.000,No,0.682,1441
survey_hot_water_propane,reuws2_attitude_J,0.049,0.002,No,0.058,1471
survey_hot_water_propane,reuws2_attitude_K,0.032,0.001,No,0.215,1479
survey_hot_water_propane,reuws2_attitude_L,0.045,0.002,No,0.085,1468
survey_hot_water_propane,reuws2_attitude_M,0.007,0.000,No,0.784,1498
survey_hot_water_propane,reuws2_attitude_N,0.015,0.000,No,0.573,1491
survey_hot_water_propane,reuws2_attitude_O,0.020,0.000,No,0.446,1495
survey_hot_water_propane,reuws2_attitude_P,0.042,0.002,No,0.105,1484
survey_hot_water_propane,reuws2_attitude_Q,0.031,0.001,No,0.236,1478
survey_hot_water_propane,reuws2_attitude_R,0.008,0.000,No,0.744,1481
survey_hot_water_propane,reuws2_attitude_S,0.018,0.000,No,0.489,1482
survey_hot_water_propane,PctSeasonal,-0.071,0.005,Yes,0.014,1193
survey_hot_water_propane,Inwhatyeardidyoumovetothishome,-0.009,0.000,No,0.740,1491
survey_hot_water_propane,TotalPersonsinHousehold,0.002,0.000,No,0.937,1493
survey_hot_water_propane,survey_year,0.000,0.000,No,1.000,1539
survey_hot_water_propane,survey_other_sources_pct,0.000,0.000,Yes,0.000,89
survey_hot_water_propane,survey_year_built,-0.033,0.001,No,0.199,1493
survey_hot_water_propane,survey_age_of_home,0.033,0.001,No,0.199,1493
survey_hot_water_propane,survey_years_in_home,0.009,0.000,No,0.740,1491
survey_hot_water_propane,survey_income,0.005,0.000,No,0.861,1329
survey_hot_water_propane,PremiseYear,0.000,0.000,Yes,0.000,346
survey_hot_water_propane,RandomSequence,-0.011,0.000,No,0.664,1539
survey_hot_water_propane,NormalizedAnnual,-0.028,0.001,No,0.270,1539
survey_hot_water_propane,NormalizedNonseasonal,0.014,0.000,No,0.637,1193
survey_hot_water_propane,NormalizedSeasonal,-0.157,0.025,Yes,0.000,1155
survey_hot_water_propane,StandardizedAnnualresidualbyfamily,-0.033,0.001,No,0.206,1493
survey_hot_water_propane,StandardizedNonseasonalresidualbyfamily,0.015,0.000,No,0.609,1161
survey_hot_water_propane,StandardizedSeasonalresidualbyfamily,-0.164,0.027,Yes,0.000,1124
survey_hot_water_solar,survey_hot_water_wait,-0.028,0.001,No,0.279,1497
survey_hot_water_solar,survey_hot_water_wait_kitchen,-0.017,0.000,No,0.511,1539
survey_hot_water_solar,survey_hot_water_wait_master_bath,0.032,0.001,No,0.215,1539
survey_hot_water_solar,survey_hot_water_wait_other_bath,0.020,0.000,No,0.428,1539
survey_hot_water_solar,survey_hot_water_wait_other_room,0.110,0.012,Yes,0.000,1539
survey_hot_water_solar,survey_irrigation,0.045,0.002,No,0.084,1502
survey_hot_water_solar,survey_landscape_no_maintenance,-0.009,0.000,No,0.752,1137
survey_hot_water_solar,survey_landscaper_waters,-0.047,0.002,No,0.365,368
survey_hot_water_solar,survey_well,-0.005,0.000,No,0.839,1539
survey_hot_water_solar,survey_canal_ditch,-0.003,0.000,No,0.894,1539
survey_hot_water_solar,survey_stream,-0.003,0.000,No,0.914,1539
survey_hot_water_solar,survey_rain_barrel,0.101,0.010,Yes,0.000,1539
survey_hot_water_solar,survey_roof_direction,0.033,0.001,No,0.198,1539
survey_hot_water_solar,survey_gray_water,-0.009,0.000,No,0.730,1539
survey_hot_water_solar,survey_landscape_turf,0.025,0.001,No,0.319,1539
survey_hot_water_solar,survey_landscape_trees_and_shrubs,0.007,0.000,No,0.796,1539
survey_hot_water_solar,survey_garden_veggie,0.035,0.001,No,0.170,1539
survey_hot_water_solar,survey_garden_flower,0.029,0.001,No,0.260,1539
survey_hot_water_solar,survey_landscape_low_water,0.015,0.000,No,0.564,1539
survey_hot_water_solar,survey_landscape_nonirrigated,0.025,0.001,No,0.326,1539
survey_hot_water_solar,survey_irrigation_inground,0.006,0.000,No,0.842,1143
survey_hot_water_solar,survey_irrigation_inground_timer,0.025,0.001,No,0.331,1539
survey_hot_water_solar,survey_irrigation_inground_master,0.026,0.001,No,0.303,1539
survey_hot_water_solar,survey_irrigation_inground_bfp,0.056,0.003,Yes,0.029,1539
survey_hot_water_solar,survey_irrigation_inground_drip,0.049,0.002,No,0.053,1539
survey_hot_water_solar,survey_irrigation_manual_override,0.010,0.000,No,0.690,1539
survey_hot_water_solar,survey_irrigation_sensor_soil,-0.004,0.000,No,0.878,1539
survey_hot_water_solar,survey_irrigation_sensor_rain,-0.013,0.000,No,0.598,1539
survey_hot_water_solar,survey_irrigation_inground_timer_adjusted,-0.011,0.000,No,0.766,727
survey_hot_water_solar,survey_irrigation_inground_wbic,-0.017,0.000,No,0.502,1539
survey_hot_water_solar,survey_spa_or_hot_tub_outdoor,-0.028,0.001,No,0.278,1521
survey_hot_water_solar,survey_water_feature_outdoor,0.000,0.000,Yes,0.000,170
survey_hot_water_solar,survey_pool,0.041,0.002,No,0.129,1394
survey_hot_water_solar,survey_pool_fill_automatic,-0.103,0.011,No,0.142,207
survey_hot_water_solar,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_hot_water_solar,survey_pool_cover,0.097,0.010,No,0.160,209
survey_hot_water_solar,survey_pool_cover_overnight,-0.030,0.001,No,0.669,209
survey_hot_water_solar,survey_program_participation_3,0.019,0.000,No,0.459,1513
survey_hot_water_solar,survey_conservation_last_few,-0.058,0.003,Yes,0.028,1452
survey_hot_water_solar,survey_giveaway_3,0.039,0.001,No,0.129,1539
survey_hot_water_solar,survey_retrofit_rebate_3,-0.017,0.000,No,0.502,1539
survey_hot_water_solar,survey_landscape_rebate_3,-0.006,0.000,No,0.818,1539
survey_hot_water_solar,survey_followed_guidelines,0.041,0.002,No,0.106,1539
survey_hot_water_solar,survey_replaced_clothes_washer_HE,-0.029,0.001,No,0.252,1539
survey_hot_water_solar,survey_conservation_shower_short,-0.024,0.001,No,0.347,1539
survey_hot_water_solar,survey_replaced_showerheads_LF,-0.015,0.000,No,0.558,1539
survey_hot_water_solar,survey_toilet_inserts,0.006,0.000,No,0.804,1539
survey_hot_water_solar,survey_replaced_toilets_last_few,0.007,0.000,No,0.783,1539
survey_hot_water_solar,survey_disposal_used_less,-0.006,0.000,No,0.813,1539
survey_hot_water_solar,survey_dishwasher_used_less,-0.040,0.002,No,0.120,1539
survey_hot_water_solar,survey_clothes_washer_used_less,-0.016,0.000,No,0.524,1539
survey_hot_water_solar,survey_faucet_drips_repaired,-0.041,0.002,No,0.105,1539
survey_hot_water_solar,survey_audit_last_few,0.045,0.002,No,0.075,1539
survey_hot_water_solar,survey_shower_bucket,0.041,0.002,No,0.106,1539
survey_hot_water_solar,survey_replaced_dishwasher_HE,-0.019,0.000,No,0.456,1539
survey_hot_water_solar,survey_car_washed_less_often,0.005,0.000,No,0.844,1539
survey_hot_water_solar,survey_irrigation_less_often,0.000,0.000,No,0.997,1539
survey_hot_water_solar,survey_irrigation_avoid_heat,-0.014,0.000,No,0.581,1539
survey_hot_water_solar,survey_landscape_low_water_last_few,0.004,0.000,No,0.876,1539
survey_hot_water_solar,survey_irrigation_timer_shortened_last_few,-0.006,0.000,No,0.806,1539
survey_hot_water_solar,survey_leak_irrigation_repaired,-0.002,0.000,No,0.927,1539
survey_hot_water_solar,survey_irrigation_inground_monitor,-0.007,0.000,No,0.780,1539
survey_hot_water_solar,survey_irrigation_inground_cycle,0.061,0.004,Yes,0.017,1539
survey_hot_water_solar,survey_gray_water_last_few,0.023,0.001,No,0.360,1539
survey_hot_water_solar,survey_rain_barrel_last_few,0.049,0.002,No,0.057,1539
survey_hot_water_solar,survey_household_pays,0.113,0.013,Yes,0.000,1521
survey_hot_water_solar,survey_renter,0.049,0.002,No,0.058,1518
survey_hot_water_solar,survey_homies,0.007,0.000,No,0.794,1505
survey_hot_water_solar,survey_adults_employed,-0.006,0.000,No,0.818,1511
survey_hot_water_solar,survey_baths_per_week,-0.013,0.000,No,0.612,1513
survey_hot_water_solar,survey_showers_not_at_home,-0.030,0.001,No,0.247,1514
survey_hot_water_solar,survey_participant,-0.061,0.004,Yes,0.017,1539
survey_hot_water_solar,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,0.054,0.003,No,0.249,461
survey_hot_water_solar,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,0.055,0.003,No,0.408,228
survey_hot_water_solar,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,0.113,0.013,Yes,0.040,334
survey_hot_water_solar,Wheredoyouthinkhomeownersusethemostwater,-0.026,0.001,No,0.631,344
survey_hot_water_solar,survey_hot_water_waiting,-0.006,0.000,No,0.830,1341
survey_hot_water_solar,survey_hot_water_wait_bother,0.034,0.001,No,0.216,1362
survey_hot_water_solar,survey_landscaper,-0.028,0.001,No,0.345,1137
survey_hot_water_solar,survey_manual_irrigation_pct,-0.023,0.001,No,0.437,1143
survey_hot_water_solar,survey_spa_or_hot_tub_outdoor_filled,0.000,0.000,Yes,0.000,172
survey_hot_water_solar,survey_car_washed,-0.027,0.001,No,0.294,1514
survey_hot_water_solar,survey_walk_washed,-0.012,0.000,No,0.644,1477
survey_hot_water_solar,survey_drought,-0.013,0.000,No,0.627,1496
survey_hot_water_solar,survey_highest_grade,0.015,0.000,No,0.554,1504
survey_hot_water_solar,reuws2_attitude_A,-0.033,0.001,No,0.202,1485
survey_hot_water_solar,reuws2_attitude_B,0.014,0.000,No,0.600,1482
survey_hot_water_solar,reuws2_attitude_C,0.005,0.000,No,0.857,1471
survey_hot_water_solar,reuws2_attitude_D,0.002,0.000,No,0.945,1492
survey_hot_water_solar,reuws2_attitude_E,0.014,0.000,No,0.591,1481
survey_hot_water_solar,reuws2_attitude_F,-0.035,0.001,No,0.179,1512
survey_hot_water_solar,reuws2_attitude_G,-0.044,0.002,No,0.089,1504
survey_hot_water_solar,reuws2_attitude_H,-0.008,0.000,No,0.772,1443
survey_hot_water_solar,reuws2_attitude_I,-0.041,0.002,No,0.116,1441
survey_hot_water_solar,reuws2_attitude_J,-0.033,0.001,No,0.207,1471
survey_hot_water_solar,reuws2_attitude_K,0.022,0.000,No,0.396,1479
survey_hot_water_solar,reuws2_attitude_L,0.055,0.003,Yes,0.035,1468
survey_hot_water_solar,reuws2_attitude_M,-0.005,0.000,No,0.844,1498
survey_hot_water_solar,reuws2_attitude_N,0.007,0.000,No,0.780,1491
survey_hot_water_solar,reuws2_attitude_O,0.003,0.000,No,0.894,1495
survey_hot_water_solar,reuws2_attitude_P,0.011,0.000,No,0.681,1484
survey_hot_water_solar,reuws2_attitude_Q,0.022,0.000,No,0.391,1478
survey_hot_water_solar,reuws2_attitude_R,0.045,0.002,No,0.081,1481
survey_hot_water_solar,reuws2_attitude_S,0.022,0.000,No,0.396,1482
survey_hot_water_solar,PctSeasonal,0.015,0.000,No,0.616,1193
survey_hot_water_solar,Inwhatyeardidyoumovetothishome,-0.025,0.001,No,0.330,1491
survey_hot_water_solar,TotalPersonsinHousehold,-0.007,0.000,No,0.776,1493
survey_hot_water_solar,survey_year,0.000,0.000,No,1.000,1539
survey_hot_water_solar,survey_other_sources_pct,-0.092,0.008,No,0.393,89
survey_hot_water_solar,survey_year_built,-0.030,0.001,No,0.241,1493
survey_hot_water_solar,survey_age_of_home,0.030,0.001,No,0.241,1493
survey_hot_water_solar,survey_years_in_home,0.025,0.001,No,0.330,1491
survey_hot_water_solar,survey_income,-0.037,0.001,No,0.178,1329
survey_hot_water_solar,PremiseYear,-0.032,0.001,No,0.556,346
survey_hot_water_solar,RandomSequence,-0.026,0.001,No,0.306,1539
survey_hot_water_solar,NormalizedAnnual,0.024,0.001,No,0.350,1539
survey_hot_water_solar,NormalizedNonseasonal,0.007,0.000,No,0.797,1193
survey_hot_water_solar,NormalizedSeasonal,0.038,0.001,No,0.201,1155
survey_hot_water_solar,StandardizedAnnualresidualbyfamily,0.024,0.001,No,0.363,1493
survey_hot_water_solar,StandardizedNonseasonalresidualbyfamily,0.012,0.000,No,0.687,1161
survey_hot_water_solar,StandardizedSeasonalresidualbyfamily,0.037,0.001,No,0.215,1124
survey_hot_water_wait,survey_hot_water_wait_kitchen,-0.418,0.175,Yes,0.000,1497
survey_hot_water_wait,survey_hot_water_wait_master_bath,-0.650,0.423,Yes,0.000,1497
survey_hot_water_wait,survey_hot_water_wait_other_bath,-0.454,0.206,Yes,0.000,1497
survey_hot_water_wait,survey_hot_water_wait_other_room,-0.115,0.013,Yes,0.000,1497
survey_hot_water_wait,survey_irrigation,-0.032,0.001,No,0.223,1467
survey_hot_water_wait,survey_landscape_no_maintenance,0.032,0.001,No,0.290,1116
survey_hot_water_wait,survey_landscaper_waters,0.000,0.000,No,0.994,361
survey_hot_water_wait,survey_well,-0.002,0.000,No,0.953,1497
survey_hot_water_wait,survey_canal_ditch,-0.010,0.000,No,0.711,1497
survey_hot_water_wait,survey_stream,-0.032,0.001,No,0.210,1497
survey_hot_water_wait,survey_rain_barrel,0.005,0.000,No,0.832,1497
survey_hot_water_wait,survey_roof_direction,-0.050,0.003,No,0.051,1497
survey_hot_water_wait,survey_gray_water,-0.028,0.001,No,0.274,1497
survey_hot_water_wait,survey_landscape_turf,-0.008,0.000,No,0.749,1497
survey_hot_water_wait,survey_landscape_trees_and_shrubs,-0.035,0.001,No,0.178,1497
survey_hot_water_wait,survey_garden_veggie,-0.030,0.001,No,0.252,1497
survey_hot_water_wait,survey_garden_flower,0.012,0.000,No,0.651,1497
survey_hot_water_wait,survey_landscape_low_water,-0.063,0.004,Yes,0.015,1497
survey_hot_water_wait,survey_landscape_nonirrigated,-0.093,0.009,Yes,0.000,1497
survey_hot_water_wait,survey_irrigation_inground,-0.059,0.003,Yes,0.050,1121
survey_hot_water_wait,survey_irrigation_inground_timer,-0.049,0.002,No,0.059,1497
survey_hot_water_wait,survey_irrigation_inground_master,-0.044,0.002,No,0.087,1497
survey_hot_water_wait,survey_irrigation_inground_bfp,-0.047,0.002,No,0.069,1497
survey_hot_water_wait,survey_irrigation_inground_drip,-0.091,0.008,Yes,0.000,1497
survey_hot_water_wait,survey_irrigation_manual_override,-0.011,0.000,No,0.665,1497
survey_hot_water_wait,survey_irrigation_sensor_soil,0.006,0.000,No,0.807,1497
survey_hot_water_wait,survey_irrigation_sensor_rain,0.025,0.001,No,0.326,1497
survey_hot_water_wait,survey_irrigation_inground_timer_adjusted,0.089,0.008,Yes,0.017,717
survey_hot_water_wait,survey_irrigation_inground_wbic,0.011,0.000,No,0.661,1497
survey_hot_water_wait,survey_spa_or_hot_tub_outdoor,-0.027,0.001,No,0.304,1484
survey_hot_water_wait,survey_water_feature_outdoor,0.145,0.021,No,0.060,170
survey_hot_water_wait,survey_pool,-0.117,0.014,Yes,0.000,1366
survey_hot_water_wait,survey_pool_fill_automatic,0.035,0.001,No,0.619,201
survey_hot_water_wait,survey_pool_cover_chemical,0.000,0.000,No,1.000,203
survey_hot_water_wait,survey_pool_cover,0.007,0.000,No,0.923,203
survey_hot_water_wait,survey_pool_cover_overnight,-0.068,0.005,No,0.332,203
survey_hot_water_wait,survey_program_participation_3,0.012,0.000,No,0.656,1476
survey_hot_water_wait,survey_conservation_last_few,-0.013,0.000,No,0.614,1418
survey_hot_water_wait,survey_giveaway_3,-0.025,0.001,No,0.335,1497
survey_hot_water_wait,survey_retrofit_rebate_3,-0.010,0.000,No,0.689,1497
survey_hot_water_wait,survey_landscape_rebate_3,-0.010,0.000,No,0.712,1497
survey_hot_water_wait,survey_followed_guidelines,0.017,0.000,No,0.500,1497
survey_hot_water_wait,survey_replaced_clothes_washer_HE,-0.004,0.000,No,0.875,1497
survey_hot_water_wait,survey_conservation_shower_short,0.033,0.001,No,0.202,1497
survey_hot_water_wait,survey_replaced_showerheads_LF,-0.067,0.004,Yes,0.010,1497
survey_hot_water_wait,survey_toilet_inserts,0.035,0.001,No,0.176,1497
survey_hot_water_wait,survey_replaced_toilets_last_few,0.013,0.000,No,0.608,1497
survey_hot_water_wait,survey_disposal_used_less,0.004,0.000,No,0.885,1497
survey_hot_water_wait,survey_dishwasher_used_less,-0.033,0.001,No,0.203,1497
survey_hot_water_wait,survey_clothes_washer_used_less,0.025,0.001,No,0.334,1497
survey_hot_water_wait,survey_faucet_drips_repaired,-0.025,0.001,No,0.325,1497
survey_hot_water_wait,survey_audit_last_few,-0.001,0.000,No,0.981,1497
survey_hot_water_wait,survey_shower_bucket,-0.067,0.005,Yes,0.009,1497
survey_hot_water_wait,survey_replaced_dishwasher_HE,-0.034,0.001,No,0.194,1497
survey_hot_water_wait,survey_car_washed_less_often,-0.030,0.001,No,0.249,1497
survey_hot_water_wait,survey_irrigation_less_often,-0.033,0.001,No,0.199,1497
survey_hot_water_wait,survey_irrigation_avoid_heat,0.004,0.000,No,0.873,1497
survey_hot_water_wait,survey_landscape_low_water_last_few,-0.031,0.001,No,0.234,1497
survey_hot_water_wait,survey_irrigation_timer_shortened_last_few,-0.021,0.000,No,0.416,1497
survey_hot_water_wait,survey_leak_irrigation_repaired,-0.043,0.002,No,0.099,1497
survey_hot_water_wait,survey_irrigation_inground_monitor,-0.038,0.001,No,0.141,1497
survey_hot_water_wait,survey_irrigation_inground_cycle,-0.003,0.000,No,0.899,1497
survey_hot_water_wait,survey_gray_water_last_few,-0.003,0.000,No,0.910,1497
survey_hot_water_wait,survey_rain_barrel_last_few,-0.019,0.000,No,0.457,1497
survey_hot_water_wait,survey_household_pays,0.037,0.001,No,0.150,1484
survey_hot_water_wait,survey_renter,0.031,0.001,No,0.227,1479
survey_hot_water_wait,survey_homies,-0.078,0.006,Yes,0.003,1466
survey_hot_water_wait,survey_adults_employed,0.070,0.005,Yes,0.007,1472
survey_hot_water_wait,survey_baths_per_week,0.027,0.001,No,0.304,1476
survey_hot_water_wait,survey_showers_not_at_home,0.058,0.003,Yes,0.025,1479
survey_hot_water_wait,survey_participant,-0.047,0.002,No,0.072,1497
survey_hot_water_wait,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,0.002,0.000,No,0.973,454
survey_hot_water_wait,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,0.125,0.016,No,0.064,219
survey_hot_water_wait,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,0.029,0.001,No,0.597,325
survey_hot_water_wait,Wheredoyouthinkhomeownersusethemostwater,-0.026,0.001,No,0.638,335
survey_hot_water_wait,survey_hot_water_waiting,-0.557,0.310,Yes,0.000,1311
survey_hot_water_wait,survey_hot_water_wait_bother,-0.412,0.170,Yes,0.000,1329
survey_hot_water_wait,survey_landscaper,-0.017,0.000,No,0.578,1116
survey_hot_water_wait,survey_manual_irrigation_pct,0.053,0.003,No,0.074,1121
survey_hot_water_wait,survey_spa_or_hot_tub_outdoor_filled,-0.124,0.015,No,0.106,171
survey_hot_water_wait,survey_car_washed,-0.016,0.000,No,0.544,1480
survey_hot_water_wait,survey_walk_washed,-0.020,0.000,No,0.437,1444
survey_hot_water_wait,survey_drought,0.077,0.006,Yes,0.003,1461
survey_hot_water_wait,survey_highest_grade,-0.030,0.001,No,0.255,1467
survey_hot_water_wait,reuws2_attitude_A,-0.039,0.002,No,0.133,1451
survey_hot_water_wait,reuws2_attitude_B,0.007,0.000,No,0.778,1449
survey_hot_water_wait,reuws2_attitude_C,0.013,0.000,No,0.614,1438
survey_hot_water_wait,reuws2_attitude_D,0.030,0.001,No,0.247,1458
survey_hot_water_wait,reuws2_attitude_E,0.042,0.002,No,0.108,1447
survey_hot_water_wait,reuws2_attitude_F,0.025,0.001,No,0.331,1478
survey_hot_water_wait,reuws2_attitude_G,0.022,0.000,No,0.399,1469
survey_hot_water_wait,reuws2_attitude_H,0.035,0.001,No,0.193,1410
survey_hot_water_wait,reuws2_attitude_I,-0.024,0.001,No,0.364,1411
survey_hot_water_wait,reuws2_attitude_J,-0.024,0.001,No,0.371,1435
survey_hot_water_wait,reuws2_attitude_K,0.026,0.001,No,0.321,1445
survey_hot_water_wait,reuws2_attitude_L,0.021,0.000,No,0.428,1433
survey_hot_water_wait,reuws2_attitude_M,-0.035,0.001,No,0.187,1462
survey_hot_water_wait,reuws2_attitude_N,0.002,0.000,No,0.934,1456
survey_hot_water_wait,reuws2_attitude_O,-0.024,0.001,No,0.365,1459
survey_hot_water_wait,reuws2_attitude_P,0.002,0.000,No,0.927,1448
survey_hot_water_wait,reuws2_attitude_Q,-0.014,0.000,No,0.587,1443
survey_hot_water_wait,reuws2_attitude_R,-0.005,0.000,No,0.837,1447
survey_hot_water_wait,reuws2_attitude_S,-0.033,0.001,No,0.212,1449
survey_hot_water_wait,PctSeasonal,0.010,0.000,No,0.730,1161
survey_hot_water_wait,Inwhatyeardidyoumovetothishome,0.017,0.000,No,0.529,1455
survey_hot_water_wait,TotalPersonsinHousehold,0.011,0.000,No,0.678,1455
survey_hot_water_wait,survey_year,0.000,0.000,No,1.000,1497
survey_hot_water_wait,survey_other_sources_pct,-0.007,0.000,No,0.946,87
survey_hot_water_wait,survey_year_built,-0.083,0.007,Yes,0.001,1455
survey_hot_water_wait,survey_age_of_home,0.083,0.007,Yes,0.001,1455
survey_hot_water_wait,survey_years_in_home,-0.017,0.000,No,0.529,1455
survey_hot_water_wait,survey_income,-0.039,0.002,No,0.163,1295
survey_hot_water_wait,PremiseYear,0.125,0.016,Yes,0.022,336
survey_hot_water_wait,RandomSequence,-0.059,0.004,Yes,0.022,1497
survey_hot_water_wait,NormalizedAnnual,0.019,0.000,No,0.458,1497
survey_hot_water_wait,NormalizedNonseasonal,0.024,0.001,No,0.407,1161
survey_hot_water_wait,NormalizedSeasonal,0.009,0.000,No,0.757,1124
survey_hot_water_wait,StandardizedAnnualresidualbyfamily,0.008,0.000,No,0.754,1455
survey_hot_water_wait,StandardizedNonseasonalresidualbyfamily,0.028,0.001,No,0.351,1133
survey_hot_water_wait,StandardizedSeasonalresidualbyfamily,0.009,0.000,No,0.775,1097
survey_hot_water_wait_kitchen,survey_hot_water_wait_master_bath,-0.021,0.000,No,0.409,1539
survey_hot_water_wait_kitchen,survey_hot_water_wait_other_bath,0.078,0.006,Yes,0.002,1539
survey_hot_water_wait_kitchen,survey_hot_water_wait_other_room,0.022,0.000,No,0.398,1539
survey_hot_water_wait_kitchen,survey_irrigation,-0.025,0.001,No,0.334,1502
survey_hot_water_wait_kitchen,survey_landscape_no_maintenance,-0.014,0.000,No,0.635,1137
survey_hot_water_wait_kitchen,survey_landscaper_waters,0.069,0.005,No,0.184,368
survey_hot_water_wait_kitchen,survey_well,-0.034,0.001,No,0.188,1539
survey_hot_water_wait_kitchen,survey_canal_ditch,-0.022,0.000,No,0.389,1539
survey_hot_water_wait_kitchen,survey_stream,0.073,0.005,Yes,0.004,1539
survey_hot_water_wait_kitchen,survey_rain_barrel,0.009,0.000,No,0.714,1539
survey_hot_water_wait_kitchen,survey_roof_direction,0.015,0.000,No,0.549,1539
survey_hot_water_wait_kitchen,survey_gray_water,0.015,0.000,No,0.559,1539
survey_hot_water_wait_kitchen,survey_landscape_turf,-0.051,0.003,Yes,0.047,1539
survey_hot_water_wait_kitchen,survey_landscape_trees_and_shrubs,-0.039,0.002,No,0.124,1539
survey_hot_water_wait_kitchen,survey_garden_veggie,-0.032,0.001,No,0.208,1539
survey_hot_water_wait_kitchen,survey_garden_flower,-0.048,0.002,No,0.062,1539
survey_hot_water_wait_kitchen,survey_landscape_low_water,0.015,0.000,No,0.557,1539
survey_hot_water_wait_kitchen,survey_landscape_nonirrigated,0.021,0.000,No,0.410,1539
survey_hot_water_wait_kitchen,survey_irrigation_inground,-0.037,0.001,No,0.215,1143
survey_hot_water_wait_kitchen,survey_irrigation_inground_timer,-0.039,0.002,No,0.125,1539
survey_hot_water_wait_kitchen,survey_irrigation_inground_master,-0.040,0.002,No,0.115,1539
survey_hot_water_wait_kitchen,survey_irrigation_inground_bfp,-0.030,0.001,No,0.237,1539
survey_hot_water_wait_kitchen,survey_irrigation_inground_drip,-0.001,0.000,No,0.972,1539
survey_hot_water_wait_kitchen,survey_irrigation_manual_override,-0.032,0.001,No,0.216,1539
survey_hot_water_wait_kitchen,survey_irrigation_sensor_soil,-0.025,0.001,No,0.320,1539
survey_hot_water_wait_kitchen,survey_irrigation_sensor_rain,-0.049,0.002,No,0.055,1539
survey_hot_water_wait_kitchen,survey_irrigation_inground_timer_adjusted,0.017,0.000,No,0.640,727
survey_hot_water_wait_kitchen,survey_irrigation_inground_wbic,-0.050,0.002,No,0.052,1539
survey_hot_water_wait_kitchen,survey_spa_or_hot_tub_outdoor,-0.010,0.000,No,0.691,1521
survey_hot_water_wait_kitchen,survey_water_feature_outdoor,-0.074,0.006,No,0.336,170
survey_hot_water_wait_kitchen,survey_pool,0.036,0.001,No,0.177,1394
survey_hot_water_wait_kitchen,survey_pool_fill_automatic,-0.026,0.001,No,0.710,207
survey_hot_water_wait_kitchen,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_hot_water_wait_kitchen,survey_pool_cover,-0.030,0.001,No,0.667,209
survey_hot_water_wait_kitchen,survey_pool_cover_overnight,0.006,0.000,No,0.929,209
survey_hot_water_wait_kitchen,survey_program_participation_3,-0.003,0.000,No,0.903,1513
survey_hot_water_wait_kitchen,survey_conservation_last_few,-0.018,0.000,No,0.498,1452
