var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_adults_employed,survey_replaced_dishwasher_10,0.044,0.002,No,0.095,1433
survey_adults_employed,survey_replaced_dishwasher_HE,0.048,0.002,No,0.060,1511
survey_adults_employed,survey_replaced_showerheads_10,0.053,0.003,Yes,0.042,1463
survey_adults_employed,survey_replaced_showerheads_LF,0.014,0.000,No,0.576,1511
survey_adults_employed,survey_replaced_toilets_10,0.016,0.000,No,0.534,1444
survey_adults_employed,survey_replaced_toilets_last_few,0.033,0.001,No,0.193,1511
survey_adults_employed,survey_retrofit_rebate_3,0.058,0.003,Yes,0.025,1511
survey_adults_employed,survey_roof_direction,0.026,0.001,No,0.311,1511
survey_adults_employed,survey_shower_bucket,-0.044,0.002,No,0.084,1511
survey_adults_employed,survey_showers_not_at_home,0.032,0.001,No,0.210,1500
survey_adults_employed,survey_spa_indoor,-0.011,0.000,No,0.678,1418
survey_adults_employed,survey_spa_or_hot_tub_outdoor,-0.002,0.000,No,0.933,1498
survey_adults_employed,survey_stream,-0.007,0.000,No,0.779,1511
survey_adults_employed,survey_toilet_inserts,0.005,0.000,No,0.852,1511
survey_adults_employed,survey_treatment,-0.118,0.014,Yes,0.000,1424
survey_adults_employed,survey_water_feature_indoor,0.010,0.000,No,0.718,1420
survey_adults_employed,survey_water_feature_outdoor,-0.091,0.008,No,0.241,168
survey_adults_employed,survey_well,-0.003,0.000,No,0.911,1511
survey_aquarium,survey_audit_last_few,-0.018,0.000,No,0.497,1442
survey_aquarium,survey_baths_per_week,0.022,0.001,No,0.399,1422
survey_aquarium,survey_canal_ditch,-0.011,0.000,No,0.669,1442
survey_aquarium,survey_car_washed_less_often,0.063,0.004,Yes,0.016,1442
survey_aquarium,survey_clothes_washer_HE,0.038,0.001,No,0.157,1421
survey_aquarium,survey_clothes_washer_used_less,0.037,0.001,No,0.165,1442
survey_aquarium,survey_conservation_last_few,0.032,0.001,No,0.242,1365
survey_aquarium,survey_conservation_shower_short,0.041,0.002,No,0.116,1442
survey_aquarium,survey_dishwasher,0.013,0.000,No,0.631,1439
survey_aquarium,survey_dishwasher_used_less,0.023,0.001,No,0.373,1442
survey_aquarium,survey_disposal,-0.024,0.001,No,0.363,1438
survey_aquarium,survey_disposal_used_less,-0.003,0.000,No,0.904,1442
survey_aquarium,survey_evap_cooler,0.063,0.004,Yes,0.017,1420
survey_aquarium,survey_faucet_drips,-0.008,0.000,No,0.761,1442
survey_aquarium,survey_faucet_drips_repaired,0.027,0.001,No,0.299,1442
survey_aquarium,survey_followed_guidelines,-0.018,0.000,No,0.499,1442
survey_aquarium,survey_garden_flower,-0.014,0.000,No,0.608,1442
survey_aquarium,survey_garden_veggie,0.010,0.000,No,0.704,1442
survey_aquarium,survey_giveaway_3,-0.005,0.000,No,0.835,1442
survey_aquarium,survey_gray_water,0.076,0.006,Yes,0.004,1442
survey_aquarium,survey_gray_water_last_few,0.055,0.003,Yes,0.037,1442
survey_aquarium,survey_greenhouse_indoor,0.107,0.011,Yes,0.000,1429
survey_aquarium,survey_homies,-0.015,0.000,No,0.576,1412
survey_aquarium,survey_hot_water_electric,-0.028,0.001,No,0.284,1442
survey_aquarium,survey_hot_water_gas,0.027,0.001,No,0.309,1442
survey_aquarium,survey_hot_water_on_demand,0.025,0.001,No,0.358,1394
survey_aquarium,survey_hot_water_propane,-0.015,0.000,No,0.580,1442
survey_aquarium,survey_hot_water_solar,0.018,0.000,No,0.489,1442
survey_aquarium,survey_hot_water_tankless,0.035,0.001,No,0.195,1410
survey_aquarium,survey_hot_water_wait,-0.009,0.000,No,0.742,1406
survey_aquarium,survey_hot_water_wait_kitchen,0.005,0.000,No,0.840,1442
survey_aquarium,survey_hot_water_wait_master_bath,-0.024,0.001,No,0.362,1442
survey_aquarium,survey_hot_water_wait_other_bath,0.003,0.000,No,0.924,1442
survey_aquarium,survey_hot_water_wait_other_room,-0.015,0.000,No,0.565,1442
survey_aquarium,survey_household_pays,-0.004,0.000,No,0.889,1429
survey_aquarium,survey_humidifier,0.002,0.000,No,0.935,1425
survey_aquarium,survey_ice_maker,-0.025,0.001,No,0.345,1437
survey_aquarium,survey_irrigation,-0.013,0.000,No,0.622,1414
survey_aquarium,survey_irrigation_avoid_heat,0.059,0.004,Yes,0.024,1442
survey_aquarium,survey_irrigation_inground,-0.068,0.005,Yes,0.027,1068
survey_aquarium,survey_irrigation_inground_bfp,0.004,0.000,No,0.885,1442
survey_aquarium,survey_irrigation_inground_cycle,0.011,0.000,No,0.681,1442
survey_aquarium,survey_irrigation_inground_drip,-0.057,0.003,Yes,0.031,1442
survey_aquarium,survey_irrigation_inground_master,-0.022,0.000,No,0.414,1442
survey_aquarium,survey_irrigation_inground_monitor,-0.015,0.000,No,0.581,1442
survey_aquarium,survey_irrigation_inground_timer,-0.058,0.003,Yes,0.027,1442
survey_aquarium,survey_irrigation_inground_timer_adjusted,-0.054,0.003,No,0.162,677
survey_aquarium,survey_irrigation_inground_wbic,0.013,0.000,No,0.610,1442
survey_aquarium,survey_irrigation_less_often,0.027,0.001,No,0.308,1442
survey_aquarium,survey_irrigation_manual_override,-0.046,0.002,No,0.081,1442
survey_aquarium,survey_irrigation_sensor_rain,0.024,0.001,No,0.360,1442
survey_aquarium,survey_irrigation_sensor_soil,0.044,0.002,No,0.098,1442
survey_aquarium,survey_irrigation_timer_shortened_last_few,-0.004,0.000,No,0.869,1442
survey_aquarium,survey_landscape_low_water,-0.051,0.003,No,0.051,1442
survey_aquarium,survey_landscape_low_water_last_few,0.016,0.000,No,0.538,1442
survey_aquarium,survey_landscape_no_maintenance,0.016,0.000,No,0.593,1064
survey_aquarium,survey_landscape_nonirrigated,-0.020,0.000,No,0.459,1442
survey_aquarium,survey_landscape_rebate_3,0.022,0.000,No,0.412,1442
survey_aquarium,survey_landscape_trees_and_shrubs,-0.018,0.000,No,0.504,1442
survey_aquarium,survey_landscape_turf,0.016,0.000,No,0.537,1442
survey_aquarium,survey_landscaper_waters,0.014,0.000,No,0.793,339
survey_aquarium,survey_leak_irrigation,0.014,0.000,No,0.586,1442
survey_aquarium,survey_leak_irrigation_repaired,-0.006,0.000,No,0.820,1442
survey_aquarium,survey_leak_other,0.028,0.001,No,0.288,1442
survey_aquarium,survey_leak_pool,0.031,0.001,No,0.244,1442
survey_aquarium,survey_leak_toilet,-0.006,0.000,No,0.814,1442
survey_aquarium,Adultsincludingyouage18,0.065,0.004,Yes,0.015,1403
survey_aquarium,survey_number_of_bathtub_only,-0.016,0.000,No,0.617,976
survey_aquarium,survey_number_of_bathtub_showers,0.036,0.001,No,0.181,1395
survey_aquarium,survey_number_of_bathtubs,0.020,0.000,No,0.445,1411
survey_aquarium,Howmanybedroomsdoesthishousehave,0.037,0.001,No,0.157,1429
survey_aquarium,Childrenage312,0.074,0.005,Yes,0.006,1403
survey_aquarium,InfantsorToddlersunderage3,-0.019,0.000,No,0.466,1403
survey_aquarium,survey_number_of_shower_only,0.002,0.000,No,0.942,1262
survey_aquarium,survey_number_of_showers,0.008,0.000,No,0.751,1425
survey_aquarium,survey_number_of_showers_hydra,0.015,0.000,No,0.587,1370
survey_aquarium,survey_number_of_showers_rain,0.011,0.000,No,0.679,1297
survey_aquarium,survey_number_of_showers_spray,-0.023,0.001,No,0.395,1332
survey_aquarium,Teenagersage1317,0.052,0.003,No,0.054,1403
survey_aquarium,survey_number_of_toilets,0.013,0.000,No,0.616,1429
survey_aquarium,survey_number_of_toilets_16,-0.029,0.001,No,0.417,794
survey_aquarium,survey_number_of_toilets_dual,0.027,0.001,No,0.542,503
survey_aquarium,survey_number_of_toilets_GT16,0.084,0.007,Yes,0.014,850
survey_aquarium,survey_number_of_toilets_HET,-0.049,0.002,No,0.222,620
survey_aquarium,survey_number_of_utility_sink,0.001,0.000,No,0.980,1077
survey_aquarium,survey_number_of_whirlpools,0.019,0.000,No,0.558,959
survey_aquarium,survey_other_features,0.013,0.000,No,0.624,1330
survey_aquarium,survey_participant,0.011,0.000,No,0.666,1442
survey_aquarium,survey_pets,0.072,0.005,Yes,0.006,1437
survey_aquarium,survey_pool,0.025,0.001,No,0.364,1313
survey_aquarium,survey_pool_cover,0.103,0.011,No,0.149,197
survey_aquarium,survey_pool_cover_chemical,0.000,0.000,No,1.000,197
survey_aquarium,survey_pool_cover_overnight,0.177,0.031,Yes,0.013,197
survey_aquarium,survey_pool_fill_automatic,-0.131,0.017,No,0.068,195
survey_aquarium,survey_program_participation_3,-0.031,0.001,No,0.248,1422
survey_aquarium,survey_rain_barrel,0.022,0.000,No,0.406,1442
survey_aquarium,survey_rain_barrel_last_few,0.007,0.000,No,0.790,1442
survey_aquarium,survey_renter,0.005,0.000,No,0.845,1426
survey_aquarium,survey_replaced_clothes_washer_10,0.100,0.010,Yes,0.000,1410
survey_aquarium,survey_replaced_clothes_washer_HE,0.007,0.000,No,0.792,1442
survey_aquarium,survey_replaced_dishwasher_10,-0.001,0.000,No,0.974,1383
survey_aquarium,survey_replaced_dishwasher_HE,-0.000,0.000,No,0.997,1442
survey_aquarium,survey_replaced_showerheads_10,0.058,0.003,Yes,0.029,1407
survey_aquarium,survey_replaced_showerheads_LF,0.008,0.000,No,0.767,1442
survey_aquarium,survey_replaced_toilets_10,-0.015,0.000,No,0.566,1392
survey_aquarium,survey_replaced_toilets_last_few,-0.023,0.001,No,0.391,1442
survey_aquarium,survey_retrofit_rebate_3,-0.016,0.000,No,0.553,1442
survey_aquarium,survey_roof_direction,0.018,0.000,No,0.488,1442
survey_aquarium,survey_shower_bucket,0.017,0.000,No,0.529,1442
survey_aquarium,survey_showers_not_at_home,0.004,0.000,No,0.883,1421
survey_aquarium,survey_spa_indoor,0.039,0.002,No,0.138,1432
survey_aquarium,survey_spa_or_hot_tub_outdoor,-0.015,0.000,No,0.577,1430
survey_aquarium,survey_stream,-0.009,0.000,No,0.727,1442
survey_aquarium,survey_toilet_inserts,-0.013,0.000,No,0.616,1442
survey_aquarium,survey_treatment,-0.010,0.000,No,0.693,1434
survey_aquarium,survey_water_feature_indoor,0.084,0.007,Yes,0.002,1433
survey_aquarium,survey_water_feature_outdoor,-0.051,0.003,No,0.517,162
survey_aquarium,survey_well,-0.017,0.000,No,0.513,1442
survey_audit_last_few,survey_baths_per_week,0.003,0.000,No,0.894,1513
survey_audit_last_few,survey_canal_ditch,-0.007,0.000,No,0.792,1539
survey_audit_last_few,survey_car_washed_less_often,0.067,0.005,Yes,0.008,1539
survey_audit_last_few,survey_clothes_washer_HE,-0.025,0.001,No,0.339,1473
survey_audit_last_few,survey_clothes_washer_used_less,0.094,0.009,Yes,0.000,1539
survey_audit_last_few,survey_conservation_last_few,0.095,0.009,Yes,0.000,1452
survey_audit_last_few,survey_conservation_shower_short,0.125,0.016,Yes,0.000,1539
survey_audit_last_few,survey_dishwasher,0.025,0.001,No,0.328,1521
survey_audit_last_few,survey_dishwasher_used_less,0.132,0.018,Yes,0.000,1539
survey_audit_last_few,survey_disposal,0.038,0.001,No,0.138,1515
survey_audit_last_few,survey_disposal_used_less,0.100,0.010,Yes,0.000,1539
survey_audit_last_few,survey_evap_cooler,-0.037,0.001,No,0.164,1435
survey_audit_last_few,survey_faucet_drips,-0.045,0.002,No,0.075,1539
survey_audit_last_few,survey_faucet_drips_repaired,0.063,0.004,Yes,0.013,1539
survey_audit_last_few,survey_followed_guidelines,0.134,0.018,Yes,0.000,1539
survey_audit_last_few,survey_garden_flower,-0.001,0.000,No,0.972,1539
survey_audit_last_few,survey_garden_veggie,0.003,0.000,No,0.894,1539
survey_audit_last_few,survey_giveaway_3,0.053,0.003,Yes,0.036,1539
survey_audit_last_few,survey_gray_water,0.021,0.000,No,0.411,1539
survey_audit_last_few,survey_gray_water_last_few,0.069,0.005,Yes,0.006,1539
survey_audit_last_few,survey_greenhouse_indoor,-0.015,0.000,No,0.573,1438
survey_audit_last_few,survey_homies,0.026,0.001,No,0.322,1505
survey_audit_last_few,survey_hot_water_electric,-0.038,0.001,No,0.134,1539
survey_audit_last_few,survey_hot_water_gas,0.021,0.000,No,0.405,1539
survey_audit_last_few,survey_hot_water_on_demand,0.035,0.001,No,0.194,1407
survey_audit_last_few,survey_hot_water_propane,0.060,0.004,Yes,0.018,1539
survey_audit_last_few,survey_hot_water_solar,0.045,0.002,No,0.075,1539
survey_audit_last_few,survey_hot_water_tankless,0.020,0.000,No,0.444,1424
survey_audit_last_few,survey_hot_water_wait,-0.001,0.000,No,0.981,1497
survey_audit_last_few,survey_hot_water_wait_kitchen,-0.021,0.000,No,0.407,1539
survey_audit_last_few,survey_hot_water_wait_master_bath,0.041,0.002,No,0.111,1539
survey_audit_last_few,survey_hot_water_wait_other_bath,0.012,0.000,No,0.629,1539
survey_audit_last_few,survey_hot_water_wait_other_room,0.009,0.000,No,0.720,1539
survey_audit_last_few,survey_household_pays,0.065,0.004,Yes,0.011,1521
survey_audit_last_few,survey_humidifier,0.041,0.002,No,0.117,1443
survey_audit_last_few,survey_ice_maker,0.006,0.000,No,0.815,1497
survey_audit_last_few,survey_irrigation,0.056,0.003,Yes,0.029,1502
survey_audit_last_few,survey_irrigation_avoid_heat,0.098,0.010,Yes,0.000,1539
survey_audit_last_few,survey_irrigation_inground,0.054,0.003,No,0.067,1143
survey_audit_last_few,survey_irrigation_inground_bfp,0.080,0.006,Yes,0.002,1539
survey_audit_last_few,survey_irrigation_inground_cycle,0.145,0.021,Yes,0.000,1539
survey_audit_last_few,survey_irrigation_inground_drip,0.055,0.003,Yes,0.032,1539
survey_audit_last_few,survey_irrigation_inground_master,0.066,0.004,Yes,0.009,1539
survey_audit_last_few,survey_irrigation_inground_monitor,0.117,0.014,Yes,0.000,1539
survey_audit_last_few,survey_irrigation_inground_timer,0.081,0.007,Yes,0.001,1539
survey_audit_last_few,survey_irrigation_inground_timer_adjusted,0.048,0.002,No,0.198,727
survey_audit_last_few,survey_irrigation_inground_wbic,0.027,0.001,No,0.281,1539
survey_audit_last_few,survey_irrigation_less_often,0.087,0.007,Yes,0.001,1539
survey_audit_last_few,survey_irrigation_manual_override,0.053,0.003,Yes,0.038,1539
survey_audit_last_few,survey_irrigation_sensor_rain,0.050,0.003,Yes,0.050,1539
survey_audit_last_few,survey_irrigation_sensor_soil,-0.008,0.000,No,0.760,1539
survey_audit_last_few,survey_irrigation_timer_shortened_last_few,0.129,0.017,Yes,0.000,1539
survey_audit_last_few,survey_landscape_low_water,0.052,0.003,Yes,0.043,1539
survey_audit_last_few,survey_landscape_low_water_last_few,0.086,0.007,Yes,0.001,1539
survey_audit_last_few,survey_landscape_no_maintenance,-0.019,0.000,No,0.529,1137
survey_audit_last_few,survey_landscape_nonirrigated,0.046,0.002,No,0.072,1539
survey_audit_last_few,survey_landscape_rebate_3,0.103,0.011,Yes,0.000,1539
survey_audit_last_few,survey_landscape_trees_and_shrubs,0.055,0.003,Yes,0.031,1539
survey_audit_last_few,survey_landscape_turf,0.031,0.001,No,0.230,1539
survey_audit_last_few,survey_landscaper_waters,-0.013,0.000,No,0.808,368
survey_audit_last_few,survey_leak_irrigation,-0.013,0.000,No,0.606,1539
survey_audit_last_few,survey_leak_irrigation_repaired,0.141,0.020,Yes,0.000,1539
survey_audit_last_few,survey_leak_other,-0.026,0.001,No,0.311,1539
survey_audit_last_few,survey_leak_pool,-0.016,0.000,No,0.540,1539
survey_audit_last_few,survey_leak_toilet,-0.011,0.000,No,0.661,1539
survey_audit_last_few,Adultsincludingyouage18,-0.011,0.000,No,0.661,1493
survey_audit_last_few,survey_number_of_bathtub_only,-0.003,0.000,No,0.923,993
survey_audit_last_few,survey_number_of_bathtub_showers,-0.018,0.000,No,0.501,1478
survey_audit_last_few,survey_number_of_bathtubs,-0.008,0.000,No,0.759,1498
survey_audit_last_few,Howmanybedroomsdoesthishousehave,0.011,0.000,No,0.674,1523
survey_audit_last_few,Childrenage312,-0.020,0.000,No,0.431,1493
survey_audit_last_few,InfantsorToddlersunderage3,-0.014,0.000,No,0.579,1493
survey_audit_last_few,survey_number_of_shower_only,0.009,0.000,No,0.741,1317
survey_audit_last_few,survey_number_of_showers,0.006,0.000,No,0.817,1515
survey_audit_last_few,survey_number_of_showers_hydra,0.006,0.000,No,0.825,1445
survey_audit_last_few,survey_number_of_showers_rain,-0.006,0.000,No,0.823,1348
survey_audit_last_few,survey_number_of_showers_spray,-0.026,0.001,No,0.330,1394
survey_audit_last_few,Teenagersage1317,-0.003,0.000,No,0.899,1493
survey_audit_last_few,survey_number_of_toilets,0.037,0.001,No,0.149,1519
survey_audit_last_few,survey_number_of_toilets_16,0.019,0.000,No,0.584,829
survey_audit_last_few,survey_number_of_toilets_dual,0.061,0.004,No,0.167,510
survey_audit_last_few,survey_number_of_toilets_GT16,0.080,0.006,Yes,0.017,889
survey_audit_last_few,survey_number_of_toilets_HET,-0.016,0.000,No,0.691,640
survey_audit_last_few,survey_number_of_utility_sink,0.048,0.002,No,0.113,1095
survey_audit_last_few,survey_number_of_whirlpools,0.005,0.000,No,0.871,968
survey_audit_last_few,survey_other_features,0.025,0.001,No,0.350,1398
survey_audit_last_few,survey_participant,0.034,0.001,No,0.183,1539
survey_audit_last_few,survey_pets,0.069,0.005,Yes,0.008,1471
survey_audit_last_few,survey_pool,0.028,0.001,No,0.288,1394
survey_audit_last_few,survey_pool_cover,-0.061,0.004,No,0.384,209
survey_audit_last_few,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_audit_last_few,survey_pool_cover_overnight,-0.046,0.002,No,0.509,209
survey_audit_last_few,survey_pool_fill_automatic,0.118,0.014,No,0.090,207
survey_audit_last_few,survey_program_participation_3,0.147,0.022,Yes,0.000,1513
survey_audit_last_few,survey_rain_barrel,-0.024,0.001,No,0.355,1539
survey_audit_last_few,survey_rain_barrel_last_few,0.039,0.002,No,0.128,1539
survey_audit_last_few,survey_renter,-0.040,0.002,No,0.117,1518
survey_audit_last_few,survey_replaced_clothes_washer_10,0.022,0.000,No,0.393,1486
survey_audit_last_few,survey_replaced_clothes_washer_HE,0.030,0.001,No,0.238,1539
survey_audit_last_few,survey_replaced_dishwasher_10,-0.018,0.000,No,0.489,1457
survey_audit_last_few,survey_replaced_dishwasher_HE,0.049,0.002,No,0.057,1539
survey_audit_last_few,survey_replaced_showerheads_10,0.056,0.003,Yes,0.030,1485
survey_audit_last_few,survey_replaced_showerheads_LF,0.132,0.017,Yes,0.000,1539
survey_audit_last_few,survey_replaced_toilets_10,0.010,0.000,No,0.690,1467
survey_audit_last_few,survey_replaced_toilets_last_few,0.036,0.001,No,0.154,1539
survey_audit_last_few,survey_retrofit_rebate_3,0.007,0.000,No,0.785,1539
survey_audit_last_few,survey_roof_direction,0.068,0.005,Yes,0.008,1539
survey_audit_last_few,survey_shower_bucket,0.021,0.000,No,0.418,1539
survey_audit_last_few,survey_showers_not_at_home,0.008,0.000,No,0.770,1514
survey_audit_last_few,survey_spa_indoor,0.070,0.005,Yes,0.007,1442
survey_audit_last_few,survey_spa_or_hot_tub_outdoor,0.041,0.002,No,0.111,1521
survey_audit_last_few,survey_stream,-0.006,0.000,No,0.829,1539
survey_audit_last_few,survey_toilet_inserts,0.122,0.015,Yes,0.000,1539
survey_audit_last_few,survey_treatment,0.027,0.001,No,0.300,1448
survey_audit_last_few,survey_water_feature_indoor,-0.021,0.000,No,0.416,1443
survey_audit_last_few,survey_water_feature_outdoor,0.038,0.001,No,0.620,170
survey_audit_last_few,survey_well,0.054,0.003,Yes,0.033,1539
survey_baths_per_week,survey_canal_ditch,-0.008,0.000,No,0.770,1513
survey_baths_per_week,survey_car_washed_less_often,0.033,0.001,No,0.197,1513
survey_baths_per_week,survey_clothes_washer_HE,-0.021,0.000,No,0.429,1451
survey_baths_per_week,survey_clothes_washer_used_less,-0.037,0.001,No,0.151,1513
survey_baths_per_week,survey_conservation_last_few,-0.111,0.012,Yes,0.000,1434
survey_baths_per_week,survey_conservation_shower_short,-0.044,0.002,No,0.087,1513
survey_baths_per_week,survey_dishwasher,-0.092,0.009,Yes,0.000,1498
survey_baths_per_week,survey_dishwasher_used_less,-0.083,0.007,Yes,0.001,1513
survey_baths_per_week,survey_disposal,-0.137,0.019,Yes,0.000,1494
survey_baths_per_week,survey_disposal_used_less,-0.065,0.004,Yes,0.011,1513
survey_baths_per_week,survey_evap_cooler,0.011,0.000,No,0.673,1414
survey_baths_per_week,survey_faucet_drips,0.076,0.006,Yes,0.003,1513
survey_baths_per_week,survey_faucet_drips_repaired,-0.037,0.001,No,0.151,1513
survey_baths_per_week,survey_followed_guidelines,-0.039,0.002,No,0.131,1513
survey_baths_per_week,survey_garden_flower,-0.064,0.004,Yes,0.012,1513
survey_baths_per_week,survey_garden_veggie,-0.062,0.004,Yes,0.016,1513
survey_baths_per_week,survey_giveaway_3,-0.024,0.001,No,0.349,1513
survey_baths_per_week,survey_gray_water,-0.007,0.000,No,0.786,1513
survey_baths_per_week,survey_gray_water_last_few,-0.021,0.000,No,0.417,1513
survey_baths_per_week,survey_greenhouse_indoor,0.023,0.001,No,0.395,1418
survey_baths_per_week,survey_homies,0.052,0.003,Yes,0.045,1493
survey_baths_per_week,survey_hot_water_electric,0.001,0.000,No,0.976,1513
survey_baths_per_week,survey_hot_water_gas,0.015,0.000,No,0.562,1513
survey_baths_per_week,survey_hot_water_on_demand,-0.014,0.000,No,0.611,1386
survey_baths_per_week,survey_hot_water_propane,0.001,0.000,No,0.977,1513
survey_baths_per_week,survey_hot_water_solar,-0.013,0.000,No,0.612,1513
survey_baths_per_week,survey_hot_water_tankless,0.013,0.000,No,0.629,1405
survey_baths_per_week,survey_hot_water_wait,0.027,0.001,No,0.304,1476
survey_baths_per_week,survey_hot_water_wait_kitchen,-0.006,0.000,No,0.824,1513
survey_baths_per_week,survey_hot_water_wait_master_bath,0.006,0.000,No,0.825,1513
survey_baths_per_week,survey_hot_water_wait_other_bath,-0.023,0.001,No,0.381,1513
survey_baths_per_week,survey_hot_water_wait_other_room,0.041,0.002,No,0.108,1513
survey_baths_per_week,survey_household_pays,0.002,0.000,No,0.944,1506
survey_baths_per_week,survey_humidifier,-0.044,0.002,No,0.098,1423
survey_baths_per_week,survey_ice_maker,-0.031,0.001,No,0.233,1476
survey_baths_per_week,survey_irrigation,-0.238,0.057,Yes,0.000,1482
survey_baths_per_week,survey_irrigation_avoid_heat,-0.108,0.012,Yes,0.000,1513
survey_baths_per_week,survey_irrigation_inground,-0.088,0.008,Yes,0.003,1127
survey_baths_per_week,survey_irrigation_inground_bfp,-0.109,0.012,Yes,0.000,1513
survey_baths_per_week,survey_irrigation_inground_cycle,-0.008,0.000,No,0.753,1513
survey_baths_per_week,survey_irrigation_inground_drip,-0.153,0.023,Yes,0.000,1513
survey_baths_per_week,survey_irrigation_inground_master,-0.096,0.009,Yes,0.000,1513
survey_baths_per_week,survey_irrigation_inground_monitor,-0.116,0.013,Yes,0.000,1513
survey_baths_per_week,survey_irrigation_inground_timer,-0.179,0.032,Yes,0.000,1513
survey_baths_per_week,survey_irrigation_inground_timer_adjusted,0.015,0.000,No,0.692,721
survey_baths_per_week,survey_irrigation_inground_wbic,-0.023,0.001,No,0.373,1513
survey_baths_per_week,survey_irrigation_less_often,-0.048,0.002,No,0.064,1513
survey_baths_per_week,survey_irrigation_manual_override,-0.099,0.010,Yes,0.000,1513
survey_baths_per_week,survey_irrigation_sensor_rain,-0.013,0.000,No,0.609,1513
survey_baths_per_week,survey_irrigation_sensor_soil,-0.023,0.001,No,0.380,1513
survey_baths_per_week,survey_irrigation_timer_shortened_last_few,-0.098,0.010,Yes,0.000,1513
survey_baths_per_week,survey_landscape_low_water,-0.153,0.024,Yes,0.000,1513
survey_baths_per_week,survey_landscape_low_water_last_few,-0.078,0.006,Yes,0.002,1513
survey_baths_per_week,survey_landscape_no_maintenance,-0.023,0.001,No,0.436,1122
survey_baths_per_week,survey_landscape_nonirrigated,-0.130,0.017,Yes,0.000,1513
survey_baths_per_week,survey_landscape_rebate_3,-0.008,0.000,No,0.745,1513
survey_baths_per_week,survey_landscape_trees_and_shrubs,-0.163,0.027,Yes,0.000,1513
survey_baths_per_week,survey_landscape_turf,-0.145,0.021,Yes,0.000,1513
survey_baths_per_week,survey_landscaper_waters,-0.004,0.000,No,0.939,363
survey_baths_per_week,survey_leak_irrigation,-0.034,0.001,No,0.186,1513
survey_baths_per_week,survey_leak_irrigation_repaired,-0.077,0.006,Yes,0.003,1513
survey_baths_per_week,survey_leak_other,0.059,0.004,Yes,0.021,1513
survey_baths_per_week,survey_leak_pool,0.016,0.000,No,0.543,1513
survey_baths_per_week,survey_leak_toilet,0.025,0.001,No,0.324,1513
survey_baths_per_week,Adultsincludingyouage18,0.106,0.011,Yes,0.000,1480
survey_baths_per_week,survey_number_of_bathtub_only,0.113,0.013,Yes,0.000,981
survey_baths_per_week,survey_number_of_bathtub_showers,0.101,0.010,Yes,0.000,1456
survey_baths_per_week,survey_number_of_bathtubs,0.143,0.020,Yes,0.000,1475
survey_baths_per_week,Howmanybedroomsdoesthishousehave,0.017,0.000,No,0.518,1508
survey_baths_per_week,Childrenage312,0.178,0.032,Yes,0.000,1480
survey_baths_per_week,InfantsorToddlersunderage3,0.123,0.015,Yes,0.000,1480
survey_baths_per_week,survey_number_of_shower_only,-0.152,0.023,Yes,0.000,1302
survey_baths_per_week,survey_number_of_showers,-0.052,0.003,Yes,0.043,1492
survey_baths_per_week,survey_number_of_showers_hydra,0.032,0.001,No,0.225,1426
survey_baths_per_week,survey_number_of_showers_rain,-0.044,0.002,No,0.112,1330
survey_baths_per_week,survey_number_of_showers_spray,0.080,0.006,Yes,0.003,1376
survey_baths_per_week,Teenagersage1317,0.045,0.002,No,0.080,1480
survey_baths_per_week,survey_number_of_toilets,-0.031,0.001,No,0.236,1496
survey_baths_per_week,survey_number_of_toilets_16,-0.084,0.007,Yes,0.016,822
survey_baths_per_week,survey_number_of_toilets_dual,-0.048,0.002,No,0.279,507
survey_baths_per_week,survey_number_of_toilets_GT16,0.003,0.000,No,0.926,872
survey_baths_per_week,survey_number_of_toilets_HET,0.010,0.000,No,0.808,637
survey_baths_per_week,survey_number_of_utility_sink,-0.044,0.002,No,0.149,1080
survey_baths_per_week,survey_number_of_whirlpools,-0.097,0.009,Yes,0.003,956
survey_baths_per_week,survey_other_features,-0.003,0.000,No,0.912,1380
survey_baths_per_week,survey_participant,0.017,0.000,No,0.520,1513
survey_baths_per_week,survey_pets,-0.052,0.003,Yes,0.050,1450
survey_baths_per_week,survey_pool,-0.052,0.003,No,0.055,1376
survey_baths_per_week,survey_pool_cover,0.247,0.061,Yes,0.000,206
survey_baths_per_week,survey_pool_cover_chemical,0.000,0.000,No,1.000,206
survey_baths_per_week,survey_pool_cover_overnight,0.315,0.099,Yes,0.000,206
survey_baths_per_week,survey_pool_fill_automatic,-0.127,0.016,No,0.070,204
survey_baths_per_week,survey_program_participation_3,-0.009,0.000,No,0.733,1492
survey_baths_per_week,survey_rain_barrel,-0.028,0.001,No,0.271,1513
survey_baths_per_week,survey_rain_barrel_last_few,-0.055,0.003,Yes,0.034,1513
survey_baths_per_week,survey_renter,0.016,0.000,No,0.546,1503
survey_baths_per_week,survey_replaced_clothes_washer_10,0.003,0.000,No,0.898,1463
survey_baths_per_week,survey_replaced_clothes_washer_HE,-0.032,0.001,No,0.216,1513
survey_baths_per_week,survey_replaced_dishwasher_10,-0.057,0.003,Yes,0.031,1436
survey_baths_per_week,survey_replaced_dishwasher_HE,-0.058,0.003,Yes,0.025,1513
survey_baths_per_week,survey_replaced_showerheads_10,-0.078,0.006,Yes,0.003,1465
survey_baths_per_week,survey_replaced_showerheads_LF,-0.055,0.003,Yes,0.033,1513
