var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_irrigation_inground_back,OutdoorGPD,0.263,0.069,Yes,0.000,1146
survey_irrigation_inground_back,SeasonalKgal,0.399,0.159,Yes,0.000,1188
survey_irrigation_inground_back,Showergpd,0.076,0.006,Yes,0.009,1178
survey_irrigation_inground_back,Showerminutesperday,0.054,0.003,No,0.066,1178
survey_irrigation_inground_back,Showersperday,0.060,0.004,Yes,0.041,1178
survey_irrigation_inground_back,Survey_Car_Washed,0.006,0.000,No,0.648,5485
survey_irrigation_inground_back,survey_home_value,0.339,0.115,Yes,0.000,4735
survey_irrigation_inground_back,survey_homies,-0.003,0.000,No,0.809,5465
survey_irrigation_inground_back,survey_household_income,0.327,0.107,Yes,0.000,4564
survey_irrigation_inground_back,survey_indoor_sqft,0.335,0.112,Yes,0.000,4984
survey_irrigation_inground_back,survey_irrigation_pct,0.307,0.094,Yes,0.000,4769
survey_irrigation_inground_back,survey_landscape_pct,0.014,0.000,No,0.351,4470
survey_irrigation_inground_back,survey_landscape_turf_pct,-0.063,0.004,Yes,0.000,4495
survey_irrigation_inground_back,survey_monthly_rent,0.388,0.151,Yes,0.000,546
survey_irrigation_inground_back,survey_number_of_adults,0.022,0.000,No,0.108,5545
survey_irrigation_inground_back,survey_number_of_children,0.046,0.002,Yes,0.001,5574
survey_irrigation_inground_back,survey_number_of_teenagers,0.015,0.000,No,0.273,5574
survey_irrigation_inground_back,survey_parcel_sqft,0.181,0.033,Yes,0.000,4405
survey_irrigation_inground_back,survey_walk_washed,0.101,0.010,Yes,0.000,5476
survey_irrigation_inground_back,survey_year_built,0.279,0.078,Yes,0.000,5330
survey_irrigation_inground_back,survey_year_moved_in,0.114,0.013,Yes,0.000,5443
survey_irrigation_inground_back,Toiletflushstdev,0.059,0.003,Yes,0.043,1186
survey_irrigation_inground_back,Toiletgpd,0.044,0.002,No,0.127,1187
survey_irrigation_inground_back,TotalGPD,0.271,0.073,Yes,0.000,1187
survey_irrigation_inground_back,survey_age_of_home,-0.279,0.078,Yes,0.000,5330
survey_irrigation_inground_back,RandomSequence,-0.016,0.000,No,0.230,5574
survey_irrigation_inground_back,pct_flushes_gt_2_2,-0.034,0.001,No,0.248,1187
survey_irrigation_inground_back,pct_flushes_lt_2_2,0.034,0.001,No,0.248,1187
Survey_Irrigation_InGround_Back_Automatic,survey_irrigation_inground_cycle,0.132,0.017,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_irrigation_inground_drip,0.336,0.113,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_irrigation_inground_front,0.596,0.356,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,Survey_Irrigation_InGround_Front_Automatic,0.841,0.707,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_irrigation_inground_timer,0.959,0.919,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_irrigation_inground_timer_adjusted_conservation,0.609,0.371,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_irrigation_less_often,-0.091,0.008,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_irrigation_other,-0.039,0.002,Yes,0.003,5574
Survey_Irrigation_InGround_Back_Automatic,survey_irrigation_sensor_rain,0.178,0.032,Yes,0.000,4847
Survey_Irrigation_InGround_Back_Automatic,survey_irrigation_sensor_soil,0.101,0.010,Yes,0.000,4847
Survey_Irrigation_InGround_Back_Automatic,survey_irrigation_soaker,-0.077,0.006,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_irrigation_xeri,0.065,0.004,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_adults_summer,0.003,0.000,No,0.839,5530
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_adults_winter,0.006,0.000,No,0.677,5534
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_bathroom_sinks,0.443,0.196,Yes,0.000,5527
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_bathtub_only,0.233,0.055,Yes,0.000,3652
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_bathtub_showers,0.204,0.042,Yes,0.000,5409
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_bathtubs,0.295,0.087,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_children_summer,0.037,0.001,Yes,0.006,5574
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_children_winter,0.042,0.002,Yes,0.002,5574
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_kitchen_sinks,0.052,0.003,Yes,0.000,5545
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_shower_only,0.213,0.045,Yes,0.000,4724
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_showers,0.334,0.111,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_showers_lfsh,0.181,0.033,Yes,0.000,5149
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_teenagers_summer,0.006,0.000,No,0.666,5574
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_teenagers_winter,0.007,0.000,No,0.622,5574
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_toilets,0.361,0.130,Yes,0.000,5566
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_toilets_16,0.168,0.028,Yes,0.000,4938
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_utility_sinks,0.059,0.003,Yes,0.000,4581
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_whirlpools,0.177,0.031,Yes,0.000,3786
Survey_Irrigation_InGround_Back_Automatic,survey_other_conservation,-0.042,0.002,Yes,0.002,5574
Survey_Irrigation_InGround_Back_Automatic,survey_other_sources,-0.073,0.005,Yes,0.000,5347
Survey_Irrigation_InGround_Back_Automatic,survey_pool,0.240,0.057,Yes,0.000,5165
Survey_Irrigation_InGround_Back_Automatic,survey_pressure_regulator,0.199,0.040,Yes,0.000,4550
Survey_Irrigation_InGround_Back_Automatic,survey_rain_barrel,-0.049,0.002,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_renter,-0.103,0.011,Yes,0.000,5498
Survey_Irrigation_InGround_Back_Automatic,survey_replaced_showerheads_LF,-0.040,0.002,Yes,0.003,5574
Survey_Irrigation_InGround_Back_Automatic,survey_replaced_toilets_ulft,0.015,0.000,No,0.251,5574
Survey_Irrigation_InGround_Back_Automatic,survey_roof_direction,-0.058,0.003,Yes,0.000,5532
Survey_Irrigation_InGround_Back_Automatic,survey_separate_meters,0.014,0.000,No,0.314,4890
Survey_Irrigation_InGround_Back_Automatic,survey_SFR,0.062,0.004,Yes,0.000,5498
Survey_Irrigation_InGround_Back_Automatic,survey_stream,-0.037,0.001,No,0.517,305
Survey_Irrigation_InGround_Back_Automatic,survey_toilet_inserts,-0.013,0.000,No,0.342,5574
Survey_Irrigation_InGround_Back_Automatic,survey_treatment,0.068,0.005,Yes,0.000,5194
Survey_Irrigation_InGround_Back_Automatic,survey_water_feature_outdoor,0.056,0.003,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_water_feature_outdoor_fountain,0.052,0.003,Yes,0.000,5574
Survey_Irrigation_InGround_Back_Automatic,survey_water_feature_outdoor_pond,0.029,0.001,Yes,0.032,5574
Survey_Irrigation_InGround_Back_Automatic,survey_well,0.085,0.007,No,0.140,305
Survey_Irrigation_InGround_Back_Automatic,reuws1_attitude_A,-0.038,0.001,Yes,0.005,5399
Survey_Irrigation_InGround_Back_Automatic,survey_drought,0.039,0.002,Yes,0.010,4267
Survey_Irrigation_InGround_Back_Automatic,survey_highest_grade,0.253,0.064,Yes,0.000,5357
Survey_Irrigation_InGround_Back_Automatic,AnnualKgal,0.438,0.192,Yes,0.000,5106
Survey_Irrigation_InGround_Back_Automatic,Averageclotheswasherloadgal,0.062,0.004,Yes,0.035,1160
Survey_Irrigation_InGround_Back_Automatic,Averageshowergal,0.071,0.005,Yes,0.014,1178
Survey_Irrigation_InGround_Back_Automatic,Averageshowermodeflowgpm,0.034,0.001,No,0.245,1178
Survey_Irrigation_InGround_Back_Automatic,Averageshowerseconds,0.026,0.001,No,0.377,1178
Survey_Irrigation_InGround_Back_Automatic,Averagetoiletflushvolume,-0.035,0.001,No,0.226,1187
Survey_Irrigation_InGround_Back_Automatic,Bathtubgpd,-0.005,0.000,No,0.883,725
Survey_Irrigation_InGround_Back_Automatic,capita,0.033,0.001,Yes,0.014,5574
Survey_Irrigation_InGround_Back_Automatic,Clotheswashergpd,0.074,0.006,Yes,0.011,1160
Survey_Irrigation_InGround_Back_Automatic,Clotheswasherloadsperday,0.065,0.004,Yes,0.027,1160
Survey_Irrigation_InGround_Back_Automatic,Dishwashergpd,0.020,0.000,No,0.550,906
Survey_Irrigation_InGround_Back_Automatic,Faucetgpd,0.093,0.009,Yes,0.001,1187
Survey_Irrigation_InGround_Back_Automatic,IndoorGPD,0.107,0.011,Yes,0.000,1187
Survey_Irrigation_InGround_Back_Automatic,irrigated_area_sqft,0.096,0.009,Yes,0.001,1130
Survey_Irrigation_InGround_Back_Automatic,Leakgpd,0.070,0.005,Yes,0.016,1184
Survey_Irrigation_InGround_Back_Automatic,NonseasonalKgal,0.109,0.012,Yes,0.000,1188
Survey_Irrigation_InGround_Back_Automatic,Othergpd,0.023,0.001,No,0.451,1099
Survey_Irrigation_InGround_Back_Automatic,OutdoorGPD,0.293,0.086,Yes,0.000,1146
Survey_Irrigation_InGround_Back_Automatic,SeasonalKgal,0.423,0.179,Yes,0.000,1188
Survey_Irrigation_InGround_Back_Automatic,Showergpd,0.069,0.005,Yes,0.018,1178
Survey_Irrigation_InGround_Back_Automatic,Showerminutesperday,0.049,0.002,No,0.090,1178
Survey_Irrigation_InGround_Back_Automatic,Showersperday,0.054,0.003,No,0.065,1178
Survey_Irrigation_InGround_Back_Automatic,Survey_Car_Washed,-0.022,0.001,No,0.097,5485
Survey_Irrigation_InGround_Back_Automatic,survey_home_value,0.379,0.144,Yes,0.000,4735
Survey_Irrigation_InGround_Back_Automatic,survey_homies,-0.000,0.000,No,0.971,5465
Survey_Irrigation_InGround_Back_Automatic,survey_household_income,0.383,0.147,Yes,0.000,4564
Survey_Irrigation_InGround_Back_Automatic,survey_indoor_sqft,0.360,0.130,Yes,0.000,4984
Survey_Irrigation_InGround_Back_Automatic,survey_irrigation_pct,0.285,0.081,Yes,0.000,4769
Survey_Irrigation_InGround_Back_Automatic,survey_landscape_pct,0.003,0.000,No,0.837,4470
Survey_Irrigation_InGround_Back_Automatic,survey_landscape_turf_pct,-0.049,0.002,Yes,0.001,4495
Survey_Irrigation_InGround_Back_Automatic,survey_monthly_rent,0.409,0.167,Yes,0.000,546
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_adults,0.004,0.000,No,0.739,5545
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_children,0.039,0.002,Yes,0.003,5574
Survey_Irrigation_InGround_Back_Automatic,survey_number_of_teenagers,0.006,0.000,No,0.641,5574
Survey_Irrigation_InGround_Back_Automatic,survey_parcel_sqft,0.185,0.034,Yes,0.000,4405
Survey_Irrigation_InGround_Back_Automatic,survey_walk_washed,0.105,0.011,Yes,0.000,5476
Survey_Irrigation_InGround_Back_Automatic,survey_year_built,0.349,0.122,Yes,0.000,5330
Survey_Irrigation_InGround_Back_Automatic,survey_year_moved_in,0.164,0.027,Yes,0.000,5443
Survey_Irrigation_InGround_Back_Automatic,Toiletflushstdev,0.062,0.004,Yes,0.032,1186
Survey_Irrigation_InGround_Back_Automatic,Toiletgpd,0.026,0.001,No,0.368,1187
Survey_Irrigation_InGround_Back_Automatic,TotalGPD,0.301,0.090,Yes,0.000,1187
Survey_Irrigation_InGround_Back_Automatic,survey_age_of_home,-0.349,0.122,Yes,0.000,5330
Survey_Irrigation_InGround_Back_Automatic,RandomSequence,0.003,0.000,No,0.797,5574
Survey_Irrigation_InGround_Back_Automatic,pct_flushes_gt_2_2,-0.039,0.002,No,0.176,1187
Survey_Irrigation_InGround_Back_Automatic,pct_flushes_lt_2_2,0.039,0.002,No,0.176,1187
survey_irrigation_inground_cycle,survey_irrigation_inground_drip,0.066,0.004,Yes,0.000,5574
survey_irrigation_inground_cycle,survey_irrigation_inground_front,0.123,0.015,Yes,0.000,5574
survey_irrigation_inground_cycle,Survey_Irrigation_InGround_Front_Automatic,0.132,0.018,Yes,0.000,5574
survey_irrigation_inground_cycle,survey_irrigation_inground_timer,0.138,0.019,Yes,0.000,5574
survey_irrigation_inground_cycle,survey_irrigation_inground_timer_adjusted_conservation,0.186,0.034,Yes,0.000,5574
survey_irrigation_inground_cycle,survey_irrigation_less_often,0.047,0.002,Yes,0.000,5574
survey_irrigation_inground_cycle,survey_irrigation_other,-0.021,0.000,No,0.112,5574
survey_irrigation_inground_cycle,survey_irrigation_sensor_rain,0.065,0.004,Yes,0.000,4847
survey_irrigation_inground_cycle,survey_irrigation_sensor_soil,0.064,0.004,Yes,0.000,4847
survey_irrigation_inground_cycle,survey_irrigation_soaker,0.039,0.002,Yes,0.004,5574
survey_irrigation_inground_cycle,survey_irrigation_xeri,0.099,0.010,Yes,0.000,5574
survey_irrigation_inground_cycle,survey_number_of_adults_summer,0.005,0.000,No,0.704,5530
survey_irrigation_inground_cycle,survey_number_of_adults_winter,0.010,0.000,No,0.469,5534
survey_irrigation_inground_cycle,survey_number_of_bathroom_sinks,0.100,0.010,Yes,0.000,5527
survey_irrigation_inground_cycle,survey_number_of_bathtub_only,0.036,0.001,Yes,0.031,3652
survey_irrigation_inground_cycle,survey_number_of_bathtub_showers,0.057,0.003,Yes,0.000,5409
survey_irrigation_inground_cycle,survey_number_of_bathtubs,0.070,0.005,Yes,0.000,5574
survey_irrigation_inground_cycle,survey_number_of_children_summer,-0.002,0.000,No,0.872,5574
survey_irrigation_inground_cycle,survey_number_of_children_winter,-0.002,0.000,No,0.880,5574
survey_irrigation_inground_cycle,survey_number_of_kitchen_sinks,0.006,0.000,No,0.681,5545
survey_irrigation_inground_cycle,survey_number_of_shower_only,0.032,0.001,Yes,0.026,4724
survey_irrigation_inground_cycle,survey_number_of_showers,0.079,0.006,Yes,0.000,5574
survey_irrigation_inground_cycle,survey_number_of_showers_lfsh,0.066,0.004,Yes,0.000,5149
survey_irrigation_inground_cycle,survey_number_of_teenagers_summer,0.039,0.002,Yes,0.003,5574
survey_irrigation_inground_cycle,survey_number_of_teenagers_winter,0.042,0.002,Yes,0.002,5574
survey_irrigation_inground_cycle,survey_number_of_toilets,0.094,0.009,Yes,0.000,5566
survey_irrigation_inground_cycle,survey_number_of_toilets_16,0.053,0.003,Yes,0.000,4938
survey_irrigation_inground_cycle,survey_number_of_utility_sinks,0.025,0.001,No,0.090,4581
survey_irrigation_inground_cycle,survey_number_of_whirlpools,0.037,0.001,Yes,0.022,3786
survey_irrigation_inground_cycle,survey_other_conservation,0.005,0.000,No,0.717,5574
survey_irrigation_inground_cycle,survey_other_sources,-0.031,0.001,Yes,0.022,5347
survey_irrigation_inground_cycle,survey_pool,0.010,0.000,No,0.472,5165
survey_irrigation_inground_cycle,survey_pressure_regulator,0.092,0.008,Yes,0.000,4550
survey_irrigation_inground_cycle,survey_rain_barrel,-0.014,0.000,No,0.279,5574
survey_irrigation_inground_cycle,survey_renter,-0.019,0.000,No,0.169,5498
survey_irrigation_inground_cycle,survey_replaced_showerheads_LF,0.026,0.001,No,0.051,5574
survey_irrigation_inground_cycle,survey_replaced_toilets_ulft,0.034,0.001,Yes,0.010,5574
survey_irrigation_inground_cycle,survey_roof_direction,-0.018,0.000,No,0.179,5532
survey_irrigation_inground_cycle,survey_separate_meters,0.019,0.000,No,0.188,4890
survey_irrigation_inground_cycle,survey_SFR,0.033,0.001,Yes,0.015,5498
survey_irrigation_inground_cycle,survey_stream,-0.007,0.000,No,0.909,305
survey_irrigation_inground_cycle,survey_toilet_inserts,0.030,0.001,Yes,0.027,5574
survey_irrigation_inground_cycle,survey_treatment,0.009,0.000,No,0.535,5194
survey_irrigation_inground_cycle,survey_water_feature_outdoor,0.045,0.002,Yes,0.001,5574
survey_irrigation_inground_cycle,survey_water_feature_outdoor_fountain,0.033,0.001,Yes,0.013,5574
survey_irrigation_inground_cycle,survey_water_feature_outdoor_pond,0.028,0.001,Yes,0.036,5574
survey_irrigation_inground_cycle,survey_well,0.100,0.010,No,0.083,305
survey_irrigation_inground_cycle,reuws1_attitude_A,0.007,0.000,No,0.626,5399
survey_irrigation_inground_cycle,survey_drought,0.017,0.000,No,0.257,4267
survey_irrigation_inground_cycle,survey_highest_grade,0.044,0.002,Yes,0.001,5357
survey_irrigation_inground_cycle,AnnualKgal,0.105,0.011,Yes,0.000,5106
survey_irrigation_inground_cycle,Averageclotheswasherloadgal,-0.009,0.000,No,0.770,1160
survey_irrigation_inground_cycle,Averageshowergal,0.024,0.001,No,0.401,1178
survey_irrigation_inground_cycle,Averageshowermodeflowgpm,0.014,0.000,No,0.628,1178
survey_irrigation_inground_cycle,Averageshowerseconds,0.022,0.000,No,0.459,1178
survey_irrigation_inground_cycle,Averagetoiletflushvolume,-0.039,0.002,No,0.181,1187
survey_irrigation_inground_cycle,Bathtubgpd,-0.013,0.000,No,0.725,725
survey_irrigation_inground_cycle,capita,0.020,0.000,No,0.128,5574
survey_irrigation_inground_cycle,Clotheswashergpd,0.013,0.000,No,0.650,1160
survey_irrigation_inground_cycle,Clotheswasherloadsperday,0.013,0.000,No,0.658,1160
survey_irrigation_inground_cycle,Dishwashergpd,-0.010,0.000,No,0.754,906
survey_irrigation_inground_cycle,Faucetgpd,0.054,0.003,No,0.064,1187
survey_irrigation_inground_cycle,IndoorGPD,0.002,0.000,No,0.937,1187
survey_irrigation_inground_cycle,irrigated_area_sqft,0.019,0.000,No,0.532,1130
survey_irrigation_inground_cycle,Leakgpd,-0.031,0.001,No,0.287,1184
survey_irrigation_inground_cycle,NonseasonalKgal,-0.008,0.000,No,0.789,1188
survey_irrigation_inground_cycle,Othergpd,0.054,0.003,No,0.072,1099
survey_irrigation_inground_cycle,OutdoorGPD,0.114,0.013,Yes,0.000,1146
survey_irrigation_inground_cycle,SeasonalKgal,0.138,0.019,Yes,0.000,1188
survey_irrigation_inground_cycle,Showergpd,-0.013,0.000,No,0.656,1178
survey_irrigation_inground_cycle,Showerminutesperday,-0.011,0.000,No,0.718,1178
survey_irrigation_inground_cycle,Showersperday,-0.022,0.001,No,0.442,1178
survey_irrigation_inground_cycle,Survey_Car_Washed,-0.014,0.000,No,0.313,5485
survey_irrigation_inground_cycle,survey_home_value,0.128,0.016,Yes,0.000,4735
survey_irrigation_inground_cycle,survey_homies,0.002,0.000,No,0.886,5465
survey_irrigation_inground_cycle,survey_household_income,0.074,0.006,Yes,0.000,4564
survey_irrigation_inground_cycle,survey_indoor_sqft,0.109,0.012,Yes,0.000,4984
survey_irrigation_inground_cycle,survey_irrigation_pct,0.078,0.006,Yes,0.000,4769
survey_irrigation_inground_cycle,survey_landscape_pct,0.023,0.001,No,0.119,4470
survey_irrigation_inground_cycle,survey_landscape_turf_pct,-0.004,0.000,No,0.767,4495
survey_irrigation_inground_cycle,survey_monthly_rent,0.034,0.001,No,0.421,546
survey_irrigation_inground_cycle,survey_number_of_adults,0.008,0.000,No,0.571,5545
survey_irrigation_inground_cycle,survey_number_of_children,-0.002,0.000,No,0.875,5574
survey_irrigation_inground_cycle,survey_number_of_teenagers,0.041,0.002,Yes,0.002,5574
survey_irrigation_inground_cycle,survey_parcel_sqft,0.031,0.001,Yes,0.038,4405
survey_irrigation_inground_cycle,survey_walk_washed,0.021,0.000,No,0.124,5476
survey_irrigation_inground_cycle,survey_year_built,0.066,0.004,Yes,0.000,5330
survey_irrigation_inground_cycle,survey_year_moved_in,0.020,0.000,No,0.144,5443
survey_irrigation_inground_cycle,Toiletflushstdev,0.018,0.000,No,0.542,1186
survey_irrigation_inground_cycle,Toiletgpd,-0.012,0.000,No,0.682,1187
survey_irrigation_inground_cycle,TotalGPD,0.106,0.011,Yes,0.000,1187
survey_irrigation_inground_cycle,survey_age_of_home,-0.066,0.004,Yes,0.000,5330
survey_irrigation_inground_cycle,RandomSequence,0.010,0.000,No,0.471,5574
survey_irrigation_inground_cycle,pct_flushes_gt_2_2,-0.005,0.000,No,0.863,1187
survey_irrigation_inground_cycle,pct_flushes_lt_2_2,0.005,0.000,No,0.863,1187
survey_irrigation_inground_drip,survey_irrigation_inground_front,0.172,0.030,Yes,0.000,5574
survey_irrigation_inground_drip,Survey_Irrigation_InGround_Front_Automatic,0.287,0.082,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_inground_timer,0.324,0.105,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_inground_timer_adjusted_conservation,0.248,0.062,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_less_often,-0.070,0.005,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_other,-0.009,0.000,No,0.510,5574
survey_irrigation_inground_drip,survey_irrigation_sensor_rain,0.076,0.006,Yes,0.000,4847
survey_irrigation_inground_drip,survey_irrigation_sensor_soil,0.066,0.004,Yes,0.000,4847
survey_irrigation_inground_drip,survey_irrigation_soaker,0.056,0.003,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_xeri,0.240,0.058,Yes,0.000,5574
survey_irrigation_inground_drip,survey_number_of_adults_summer,-0.025,0.001,No,0.060,5530
survey_irrigation_inground_drip,survey_number_of_adults_winter,-0.004,0.000,No,0.778,5534
survey_irrigation_inground_drip,survey_number_of_bathroom_sinks,0.254,0.064,Yes,0.000,5527
survey_irrigation_inground_drip,survey_number_of_bathtub_only,0.125,0.016,Yes,0.000,3652
survey_irrigation_inground_drip,survey_number_of_bathtub_showers,0.109,0.012,Yes,0.000,5409
survey_irrigation_inground_drip,survey_number_of_bathtubs,0.168,0.028,Yes,0.000,5574
survey_irrigation_inground_drip,survey_number_of_children_summer,0.007,0.000,No,0.611,5574
survey_irrigation_inground_drip,survey_number_of_children_winter,0.009,0.000,No,0.501,5574
survey_irrigation_inground_drip,survey_number_of_kitchen_sinks,0.004,0.000,No,0.774,5545
survey_irrigation_inground_drip,survey_number_of_shower_only,0.112,0.013,Yes,0.000,4724
survey_irrigation_inground_drip,survey_number_of_showers,0.186,0.035,Yes,0.000,5574
survey_irrigation_inground_drip,survey_number_of_showers_lfsh,0.137,0.019,Yes,0.000,5149
survey_irrigation_inground_drip,survey_number_of_teenagers_summer,-0.019,0.000,No,0.146,5574
survey_irrigation_inground_drip,survey_number_of_teenagers_winter,-0.020,0.000,No,0.142,5574
survey_irrigation_inground_drip,survey_number_of_toilets,0.162,0.026,Yes,0.000,5566
survey_irrigation_inground_drip,survey_number_of_toilets_16,0.123,0.015,Yes,0.000,4938
survey_irrigation_inground_drip,survey_number_of_utility_sinks,0.036,0.001,Yes,0.016,4581
survey_irrigation_inground_drip,survey_number_of_whirlpools,0.100,0.010,Yes,0.000,3786
survey_irrigation_inground_drip,survey_other_conservation,0.009,0.000,No,0.503,5574
survey_irrigation_inground_drip,survey_other_sources,-0.033,0.001,Yes,0.017,5347
survey_irrigation_inground_drip,survey_pool,0.218,0.047,Yes,0.000,5165
survey_irrigation_inground_drip,survey_pressure_regulator,0.128,0.016,Yes,0.000,4550
survey_irrigation_inground_drip,survey_rain_barrel,-0.024,0.001,No,0.069,5574
survey_irrigation_inground_drip,survey_renter,-0.091,0.008,Yes,0.000,5498
survey_irrigation_inground_drip,survey_replaced_showerheads_LF,-0.003,0.000,No,0.849,5574
survey_irrigation_inground_drip,survey_replaced_toilets_ulft,0.041,0.002,Yes,0.002,5574
survey_irrigation_inground_drip,survey_roof_direction,-0.021,0.000,No,0.116,5532
survey_irrigation_inground_drip,survey_separate_meters,-0.062,0.004,Yes,0.000,4890
survey_irrigation_inground_drip,survey_SFR,0.015,0.000,No,0.252,5498
survey_irrigation_inground_drip,survey_stream,-0.027,0.001,No,0.635,305
survey_irrigation_inground_drip,survey_toilet_inserts,-0.010,0.000,No,0.478,5574
survey_irrigation_inground_drip,survey_treatment,0.105,0.011,Yes,0.000,5194
survey_irrigation_inground_drip,survey_water_feature_outdoor,0.070,0.005,Yes,0.000,5574
survey_irrigation_inground_drip,survey_water_feature_outdoor_fountain,0.074,0.005,Yes,0.000,5574
survey_irrigation_inground_drip,survey_water_feature_outdoor_pond,0.024,0.001,No,0.078,5574
survey_irrigation_inground_drip,survey_well,-0.009,0.000,No,0.878,305
survey_irrigation_inground_drip,reuws1_attitude_A,0.011,0.000,No,0.420,5399
survey_irrigation_inground_drip,survey_drought,0.088,0.008,Yes,0.000,4267
survey_irrigation_inground_drip,survey_highest_grade,0.182,0.033,Yes,0.000,5357
survey_irrigation_inground_drip,AnnualKgal,0.233,0.054,Yes,0.000,5106
survey_irrigation_inground_drip,Averageclotheswasherloadgal,0.059,0.003,Yes,0.046,1160
survey_irrigation_inground_drip,Averageshowergal,0.021,0.000,No,0.470,1178
survey_irrigation_inground_drip,Averageshowermodeflowgpm,0.012,0.000,No,0.691,1178
survey_irrigation_inground_drip,Averageshowerseconds,0.034,0.001,No,0.245,1178
survey_irrigation_inground_drip,Averagetoiletflushvolume,-0.046,0.002,No,0.110,1187
survey_irrigation_inground_drip,Bathtubgpd,-0.032,0.001,No,0.394,725
survey_irrigation_inground_drip,capita,-0.008,0.000,No,0.542,5574
survey_irrigation_inground_drip,Clotheswashergpd,0.038,0.001,No,0.192,1160
survey_irrigation_inground_drip,Clotheswasherloadsperday,0.022,0.000,No,0.462,1160
survey_irrigation_inground_drip,Dishwashergpd,0.005,0.000,No,0.885,906
survey_irrigation_inground_drip,Faucetgpd,-0.012,0.000,No,0.685,1187
survey_irrigation_inground_drip,IndoorGPD,0.010,0.000,No,0.723,1187
survey_irrigation_inground_drip,irrigated_area_sqft,0.034,0.001,No,0.253,1130
survey_irrigation_inground_drip,Leakgpd,0.018,0.000,No,0.535,1184
survey_irrigation_inground_drip,NonseasonalKgal,0.011,0.000,No,0.714,1188
survey_irrigation_inground_drip,Othergpd,0.005,0.000,No,0.882,1099
survey_irrigation_inground_drip,OutdoorGPD,0.167,0.028,Yes,0.000,1146
survey_irrigation_inground_drip,SeasonalKgal,0.230,0.053,Yes,0.000,1188
survey_irrigation_inground_drip,Showergpd,-0.006,0.000,No,0.831,1178
survey_irrigation_inground_drip,Showerminutesperday,0.005,0.000,No,0.861,1178
survey_irrigation_inground_drip,Showersperday,0.006,0.000,No,0.843,1178
survey_irrigation_inground_drip,Survey_Car_Washed,-0.010,0.000,No,0.451,5485
survey_irrigation_inground_drip,survey_home_value,0.158,0.025,Yes,0.000,4735
survey_irrigation_inground_drip,survey_homies,-0.034,0.001,Yes,0.012,5465
survey_irrigation_inground_drip,survey_household_income,0.217,0.047,Yes,0.000,4564
survey_irrigation_inground_drip,survey_indoor_sqft,0.180,0.033,Yes,0.000,4984
survey_irrigation_inground_drip,survey_irrigation_pct,0.044,0.002,Yes,0.002,4769
survey_irrigation_inground_drip,survey_landscape_pct,-0.062,0.004,Yes,0.000,4470
survey_irrigation_inground_drip,survey_landscape_turf_pct,-0.130,0.017,Yes,0.000,4495
survey_irrigation_inground_drip,survey_monthly_rent,0.144,0.021,Yes,0.001,546
survey_irrigation_inground_drip,survey_number_of_adults,-0.015,0.000,No,0.267,5545
survey_irrigation_inground_drip,survey_number_of_children,0.008,0.000,No,0.552,5574
survey_irrigation_inground_drip,survey_number_of_teenagers,-0.020,0.000,No,0.140,5574
survey_irrigation_inground_drip,survey_parcel_sqft,0.152,0.023,Yes,0.000,4405
survey_irrigation_inground_drip,survey_walk_washed,0.063,0.004,Yes,0.000,5476
