var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_number_of_kitchen_sinks,Faucetgpd,0.117,0.014,Yes,0.000,1180
survey_number_of_kitchen_sinks,Leakgpd,0.073,0.005,Yes,0.012,1177
survey_number_of_kitchen_sinks,Othergpd,0.081,0.007,Yes,0.007,1092
survey_number_of_kitchen_sinks,Showergpd,0.046,0.002,No,0.116,1171
survey_number_of_kitchen_sinks,Toiletgpd,0.090,0.008,Yes,0.002,1180
survey_number_of_kitchen_sinks,Averageclotheswasherloadgal,0.016,0.000,No,0.577,1154
survey_number_of_kitchen_sinks,Clotheswasherloadsperday,0.068,0.005,Yes,0.021,1154
survey_number_of_kitchen_sinks,Averageshowerseconds,-0.011,0.000,No,0.719,1171
survey_number_of_kitchen_sinks,Averageshowergal,0.036,0.001,No,0.219,1171
survey_number_of_kitchen_sinks,Averageshowermodeflowgpm,0.045,0.002,No,0.124,1171
survey_number_of_kitchen_sinks,Showersperday,0.041,0.002,No,0.164,1171
survey_number_of_kitchen_sinks,Showerminutesperday,0.023,0.001,No,0.441,1171
survey_number_of_kitchen_sinks,Averagetoiletflushvolume,0.011,0.000,No,0.697,1180
survey_number_of_kitchen_sinks,Toiletflushstdev,0.085,0.007,Yes,0.003,1179
survey_number_of_kitchen_sinks,survey_age_of_home,-0.036,0.001,Yes,0.009,5306
survey_number_of_kitchen_sinks,pct_flushes_gt_2_2,0.023,0.001,No,0.425,1180
survey_number_of_kitchen_sinks,pct_flushes_lt_2_2,-0.023,0.001,No,0.425,1180
survey_number_of_kitchen_sinks,RandomSequence,-0.001,0.000,No,0.969,5545
survey_number_of_kitchen_sinks,NormalizedAnnual,0.119,0.014,Yes,0.000,5077
survey_number_of_kitchen_sinks,NormalizedNonseasonal,0.099,0.010,Yes,0.001,1181
survey_number_of_kitchen_sinks,NormalizedSeasonal,0.071,0.005,Yes,0.020,1056
survey_number_of_kitchen_sinks,StandardizedAnnualresidualbyfamily,0.080,0.006,Yes,0.000,5048
survey_number_of_kitchen_sinks,StandardizedNonseasonalresidualbyfamily,0.029,0.001,No,0.313,1181
survey_number_of_kitchen_sinks,StandardizedSeasonalresidualbyfamily,0.046,0.002,No,0.132,1056
survey_number_of_utility_sinks,survey_number_of_bathtubs,0.087,0.008,Yes,0.000,4581
survey_number_of_utility_sinks,survey_number_of_showers,0.153,0.023,Yes,0.000,4581
survey_number_of_utility_sinks,survey_disposal,-0.048,0.002,Yes,0.001,4552
survey_number_of_utility_sinks,survey_clothes_washer_top,0.063,0.004,Yes,0.000,4568
survey_number_of_utility_sinks,survey_clothes_washer_front,0.008,0.000,No,0.593,4249
survey_number_of_utility_sinks,survey_dishwasher,0.062,0.004,Yes,0.000,4548
survey_number_of_utility_sinks,survey_pool,0.086,0.007,Yes,0.000,4447
survey_number_of_utility_sinks,survey_hot_tub,0.036,0.001,Yes,0.016,4426
survey_number_of_utility_sinks,survey_evap_cooler,-0.056,0.003,Yes,0.000,4413
survey_number_of_utility_sinks,survey_pressure_regulator,0.027,0.001,No,0.095,3885
survey_number_of_utility_sinks,survey_treatment,0.179,0.032,Yes,0.000,4458
survey_number_of_utility_sinks,survey_greenhouse,0.033,0.001,Yes,0.030,4437
survey_number_of_utility_sinks,survey_garden_flower,0.112,0.013,Yes,0.000,4515
survey_number_of_utility_sinks,survey_garden_veggie,0.033,0.001,Yes,0.029,4457
survey_number_of_utility_sinks,survey_clothes_washer,0.067,0.004,Yes,0.000,4573
survey_number_of_utility_sinks,survey_aquarium,0.004,0.000,No,0.790,4581
survey_number_of_utility_sinks,survey_hot_water_solar,0.017,0.000,No,0.255,4581
survey_number_of_utility_sinks,survey_humidifier,0.034,0.001,Yes,0.022,4581
survey_number_of_utility_sinks,survey_ice_maker,0.046,0.002,Yes,0.002,4581
survey_number_of_utility_sinks,survey_hot_water_tankless,0.014,0.000,No,0.337,4581
survey_number_of_utility_sinks,survey_water_feature_outdoor_fountain,0.022,0.000,No,0.137,4581
survey_number_of_utility_sinks,survey_water_feature_outdoor_pond,0.043,0.002,Yes,0.004,4581
survey_number_of_utility_sinks,survey_water_feature_outdoor,0.048,0.002,Yes,0.001,4581
survey_number_of_utility_sinks,survey_number_of_showers_lfsh,0.085,0.007,Yes,0.000,4260
survey_number_of_utility_sinks,survey_number_of_toilets_16,0.092,0.008,Yes,0.000,4078
survey_number_of_utility_sinks,survey_other_sources,0.023,0.001,No,0.120,4432
survey_number_of_utility_sinks,survey_canal_ditch,-0.037,0.001,No,0.552,258
survey_number_of_utility_sinks,survey_cistern,0.039,0.002,No,0.532,258
survey_number_of_utility_sinks,survey_well,-0.004,0.000,No,0.948,258
survey_number_of_utility_sinks,survey_stream,0.084,0.007,No,0.178,258
survey_number_of_utility_sinks,survey_has_alternative_source,-0.002,0.000,No,0.970,258
survey_number_of_utility_sinks,survey_rain_barrel,0.037,0.001,Yes,0.012,4581
survey_number_of_utility_sinks,survey_roof_direction,-0.008,0.000,No,0.570,4545
survey_number_of_utility_sinks,survey_irrigation,0.079,0.006,Yes,0.000,4581
survey_number_of_utility_sinks,survey_irrigation_inground,0.032,0.001,Yes,0.031,4581
survey_number_of_utility_sinks,survey_irrigation_HOA,-0.001,0.000,No,0.955,4581
survey_number_of_utility_sinks,Survey_Irrigation_InGround_Front_Automatic,0.055,0.003,Yes,0.000,4581
survey_number_of_utility_sinks,Survey_Irrigation_InGround_Back_Automatic,0.059,0.003,Yes,0.000,4581
survey_number_of_utility_sinks,survey_irrigation_inground_timer,0.059,0.004,Yes,0.000,4581
survey_number_of_utility_sinks,survey_irrigation_sensor_rain,0.020,0.000,No,0.204,4052
survey_number_of_utility_sinks,survey_irrigation_sensor_soil,0.006,0.000,No,0.700,4052
survey_number_of_utility_sinks,survey_conservation,0.031,0.001,Yes,0.039,4380
survey_number_of_utility_sinks,survey_SFR,0.068,0.005,Yes,0.000,4528
survey_number_of_utility_sinks,survey_has_apartment,0.008,0.000,No,0.588,4526
survey_number_of_utility_sinks,survey_separate_meters,0.009,0.000,No,0.559,4031
survey_number_of_utility_sinks,survey_household_pays,-0.007,0.000,No,0.618,4545
survey_number_of_utility_sinks,survey_adults_employed,-0.021,0.000,No,0.169,4505
survey_number_of_utility_sinks,survey_floors,0.190,0.036,Yes,0.000,4535
survey_number_of_utility_sinks,survey_renter,-0.083,0.007,Yes,0.000,4527
survey_number_of_utility_sinks,reuws1_attitude_A,0.009,0.000,No,0.533,4466
survey_number_of_utility_sinks,survey_drought,-0.093,0.009,Yes,0.000,3550
survey_number_of_utility_sinks,survey_highest_grade,0.103,0.011,Yes,0.000,4424
survey_number_of_utility_sinks,irrigated_area_sqft,0.128,0.016,Yes,0.000,915
survey_number_of_utility_sinks,Q3,0.063,0.004,Yes,0.000,4379
survey_number_of_utility_sinks,Q4no,-0.059,0.003,Yes,0.000,4580
survey_number_of_utility_sinks,Q4year,0.046,0.002,Yes,0.002,4581
survey_number_of_utility_sinks,Q5no,-0.054,0.003,Yes,0.000,4581
survey_number_of_utility_sinks,Q5year,0.048,0.002,Yes,0.001,4581
survey_number_of_utility_sinks,Q6,-0.019,0.000,No,0.205,4581
survey_number_of_utility_sinks,Q13,-0.009,0.000,No,0.549,4475
survey_number_of_utility_sinks,Q14,0.040,0.002,Yes,0.008,4462
survey_number_of_utility_sinks,Q20,0.089,0.008,Yes,0.000,4581
survey_number_of_utility_sinks,Q23no,-0.079,0.006,Yes,0.000,4581
survey_number_of_utility_sinks,Q23length,0.074,0.006,Yes,0.000,4581
survey_number_of_utility_sinks,Q23width,0.072,0.005,Yes,0.000,4581
survey_number_of_utility_sinks,Q23depth,0.070,0.005,Yes,0.000,4581
survey_number_of_utility_sinks,survey_year,0.000,0.000,No,1.000,4581
survey_number_of_utility_sinks,survey_parcel_sqft,0.139,0.019,Yes,0.000,3674
survey_number_of_utility_sinks,survey_landscape_pct,0.042,0.002,Yes,0.010,3723
survey_number_of_utility_sinks,survey_landscape_turf_pct,0.004,0.000,No,0.801,3720
survey_number_of_utility_sinks,survey_irrigation_pct,0.037,0.001,Yes,0.020,3986
survey_number_of_utility_sinks,Survey_Car_Washed,-0.005,0.000,No,0.758,4519
survey_number_of_utility_sinks,survey_walk_washed,0.008,0.000,No,0.569,4510
survey_number_of_utility_sinks,survey_number_of_adults,0.054,0.003,Yes,0.000,4563
survey_number_of_utility_sinks,survey_number_of_teenagers,0.042,0.002,Yes,0.004,4581
survey_number_of_utility_sinks,survey_number_of_children,-0.007,0.000,No,0.619,4581
survey_number_of_utility_sinks,capita,0.043,0.002,Yes,0.004,4581
survey_number_of_utility_sinks,survey_homies,0.069,0.005,Yes,0.000,4505
survey_number_of_utility_sinks,survey_year_built,0.058,0.003,Yes,0.000,4398
survey_number_of_utility_sinks,survey_year_moved_in,-0.025,0.001,No,0.088,4493
survey_number_of_utility_sinks,survey_indoor_sqft,0.262,0.069,Yes,0.000,4140
survey_number_of_utility_sinks,survey_monthly_rent,0.212,0.045,Yes,0.000,427
survey_number_of_utility_sinks,survey_home_value,0.275,0.076,Yes,0.000,3937
survey_number_of_utility_sinks,survey_household_income,0.219,0.048,Yes,0.000,3789
survey_number_of_utility_sinks,TraceLengthDays,-0.004,0.000,No,0.913,963
survey_number_of_utility_sinks,TotalGPD,0.141,0.020,Yes,0.000,963
survey_number_of_utility_sinks,IndoorGPD,0.113,0.013,Yes,0.000,963
survey_number_of_utility_sinks,OutdoorGPD,0.125,0.016,Yes,0.000,926
survey_number_of_utility_sinks,Bathtubgpd,0.048,0.002,No,0.240,591
survey_number_of_utility_sinks,Clotheswashergpd,0.068,0.005,Yes,0.037,942
survey_number_of_utility_sinks,Dishwashergpd,0.065,0.004,No,0.073,757
survey_number_of_utility_sinks,Faucetgpd,0.097,0.009,Yes,0.003,963
survey_number_of_utility_sinks,Leakgpd,0.065,0.004,Yes,0.045,960
survey_number_of_utility_sinks,Othergpd,0.069,0.005,Yes,0.040,893
survey_number_of_utility_sinks,Showergpd,0.022,0.000,No,0.495,958
survey_number_of_utility_sinks,Toiletgpd,0.082,0.007,Yes,0.011,963
survey_number_of_utility_sinks,Averageclotheswasherloadgal,0.028,0.001,No,0.394,942
survey_number_of_utility_sinks,Clotheswasherloadsperday,0.061,0.004,No,0.060,942
survey_number_of_utility_sinks,Averageshowerseconds,0.014,0.000,No,0.660,958
survey_number_of_utility_sinks,Averageshowergal,0.045,0.002,No,0.167,958
survey_number_of_utility_sinks,Averageshowermodeflowgpm,0.058,0.003,No,0.072,958
survey_number_of_utility_sinks,Showersperday,0.010,0.000,No,0.749,958
survey_number_of_utility_sinks,Showerminutesperday,-0.004,0.000,No,0.908,958
survey_number_of_utility_sinks,Averagetoiletflushvolume,0.001,0.000,No,0.986,963
survey_number_of_utility_sinks,Toiletflushstdev,0.032,0.001,No,0.315,962
survey_number_of_utility_sinks,survey_age_of_home,-0.058,0.003,Yes,0.000,4398
survey_number_of_utility_sinks,pct_flushes_gt_2_2,-0.001,0.000,No,0.970,963
survey_number_of_utility_sinks,pct_flushes_lt_2_2,0.001,0.000,No,0.970,963
survey_number_of_utility_sinks,RandomSequence,-0.007,0.000,No,0.651,4581
survey_number_of_utility_sinks,NormalizedAnnual,0.171,0.029,Yes,0.000,4156
survey_number_of_utility_sinks,NormalizedNonseasonal,0.094,0.009,Yes,0.003,964
survey_number_of_utility_sinks,NormalizedSeasonal,0.154,0.024,Yes,0.000,861
survey_number_of_utility_sinks,StandardizedAnnualresidualbyfamily,0.162,0.026,Yes,0.000,4138
survey_number_of_utility_sinks,StandardizedNonseasonalresidualbyfamily,0.074,0.005,Yes,0.022,964
survey_number_of_utility_sinks,StandardizedSeasonalresidualbyfamily,0.146,0.021,Yes,0.000,861
survey_number_of_bathtubs,survey_number_of_showers,0.618,0.382,Yes,0.000,5574
survey_number_of_bathtubs,survey_disposal,0.187,0.035,Yes,0.000,5467
survey_number_of_bathtubs,survey_clothes_washer_top,0.044,0.002,Yes,0.001,5536
survey_number_of_bathtubs,survey_clothes_washer_front,0.028,0.001,No,0.054,4885
survey_number_of_bathtubs,survey_dishwasher,0.206,0.042,Yes,0.000,5438
survey_number_of_bathtubs,survey_pool,0.200,0.040,Yes,0.000,5165
survey_number_of_bathtubs,survey_hot_tub,0.080,0.006,Yes,0.000,5138
survey_number_of_bathtubs,survey_evap_cooler,-0.028,0.001,Yes,0.049,5113
survey_number_of_bathtubs,survey_pressure_regulator,0.115,0.013,Yes,0.000,4550
survey_number_of_bathtubs,survey_treatment,0.063,0.004,Yes,0.000,5194
survey_number_of_bathtubs,survey_greenhouse,0.009,0.000,No,0.527,5142
survey_number_of_bathtubs,survey_garden_flower,-0.003,0.000,No,0.807,5387
survey_number_of_bathtubs,survey_garden_veggie,-0.052,0.003,Yes,0.000,5229
survey_number_of_bathtubs,survey_clothes_washer,0.051,0.003,Yes,0.000,5548
survey_number_of_bathtubs,survey_aquarium,-0.004,0.000,No,0.789,5574
survey_number_of_bathtubs,survey_hot_water_solar,-0.001,0.000,No,0.935,5574
survey_number_of_bathtubs,survey_humidifier,-0.006,0.000,No,0.671,5574
survey_number_of_bathtubs,survey_ice_maker,0.035,0.001,Yes,0.009,5574
survey_number_of_bathtubs,survey_hot_water_tankless,0.010,0.000,No,0.448,5574
survey_number_of_bathtubs,survey_water_feature_outdoor_fountain,0.037,0.001,Yes,0.006,5574
survey_number_of_bathtubs,survey_water_feature_outdoor_pond,0.026,0.001,No,0.051,5574
survey_number_of_bathtubs,survey_water_feature_outdoor,0.043,0.002,Yes,0.001,5574
survey_number_of_bathtubs,survey_number_of_showers_lfsh,0.272,0.074,Yes,0.000,5149
survey_number_of_bathtubs,survey_number_of_toilets_16,0.198,0.039,Yes,0.000,4938
survey_number_of_bathtubs,survey_other_sources,-0.016,0.000,No,0.255,5347
survey_number_of_bathtubs,survey_canal_ditch,0.057,0.003,No,0.322,305
survey_number_of_bathtubs,survey_cistern,-0.067,0.004,No,0.244,305
survey_number_of_bathtubs,survey_well,-0.054,0.003,No,0.351,305
survey_number_of_bathtubs,survey_stream,0.069,0.005,No,0.229,305
survey_number_of_bathtubs,survey_has_alternative_source,0.008,0.000,No,0.886,305
survey_number_of_bathtubs,survey_rain_barrel,-0.014,0.000,No,0.302,5574
survey_number_of_bathtubs,survey_roof_direction,-0.033,0.001,Yes,0.014,5532
survey_number_of_bathtubs,survey_irrigation,0.076,0.006,Yes,0.000,5574
survey_number_of_bathtubs,survey_irrigation_inground,0.247,0.061,Yes,0.000,5574
survey_number_of_bathtubs,survey_irrigation_HOA,0.004,0.000,No,0.779,5574
survey_number_of_bathtubs,Survey_Irrigation_InGround_Front_Automatic,0.285,0.081,Yes,0.000,5574
survey_number_of_bathtubs,Survey_Irrigation_InGround_Back_Automatic,0.295,0.087,Yes,0.000,5574
survey_number_of_bathtubs,survey_irrigation_inground_timer,0.302,0.091,Yes,0.000,5574
survey_number_of_bathtubs,survey_irrigation_sensor_rain,0.057,0.003,Yes,0.000,4847
survey_number_of_bathtubs,survey_irrigation_sensor_soil,0.049,0.002,Yes,0.001,4847
survey_number_of_bathtubs,survey_conservation,0.014,0.000,No,0.293,5318
survey_number_of_bathtubs,survey_SFR,0.003,0.000,No,0.828,5498
survey_number_of_bathtubs,survey_has_apartment,0.057,0.003,Yes,0.000,5493
survey_number_of_bathtubs,survey_separate_meters,0.019,0.000,No,0.181,4890
survey_number_of_bathtubs,survey_household_pays,0.001,0.000,No,0.924,5527
survey_number_of_bathtubs,survey_adults_employed,0.092,0.009,Yes,0.000,5465
survey_number_of_bathtubs,survey_floors,0.167,0.028,Yes,0.000,5506
survey_number_of_bathtubs,survey_renter,-0.071,0.005,Yes,0.000,5498
survey_number_of_bathtubs,reuws1_attitude_A,-0.040,0.002,Yes,0.003,5399
survey_number_of_bathtubs,survey_drought,-0.006,0.000,No,0.679,4267
survey_number_of_bathtubs,survey_highest_grade,0.180,0.032,Yes,0.000,5357
survey_number_of_bathtubs,irrigated_area_sqft,0.163,0.027,Yes,0.000,1130
survey_number_of_bathtubs,Q3,0.079,0.006,Yes,0.000,5259
survey_number_of_bathtubs,Q4no,-0.063,0.004,Yes,0.000,5573
survey_number_of_bathtubs,Q4year,0.070,0.005,Yes,0.000,5574
survey_number_of_bathtubs,Q5no,-0.205,0.042,Yes,0.000,5574
survey_number_of_bathtubs,Q5year,0.191,0.036,Yes,0.000,5574
survey_number_of_bathtubs,Q6,0.004,0.000,No,0.768,5574
survey_number_of_bathtubs,Q13,0.233,0.054,Yes,0.000,5422
survey_number_of_bathtubs,Q14,0.220,0.048,Yes,0.000,5414
survey_number_of_bathtubs,Q20,0.118,0.014,Yes,0.000,5574
survey_number_of_bathtubs,Q23no,-0.130,0.017,Yes,0.000,5574
survey_number_of_bathtubs,Q23length,0.200,0.040,Yes,0.000,5574
survey_number_of_bathtubs,Q23width,0.186,0.035,Yes,0.000,5574
survey_number_of_bathtubs,Q23depth,0.179,0.032,Yes,0.000,5574
survey_number_of_bathtubs,survey_year,0.000,0.000,No,1.000,5574
survey_number_of_bathtubs,survey_parcel_sqft,0.218,0.048,Yes,0.000,4405
survey_number_of_bathtubs,survey_landscape_pct,-0.036,0.001,Yes,0.017,4470
survey_number_of_bathtubs,survey_landscape_turf_pct,-0.057,0.003,Yes,0.000,4495
survey_number_of_bathtubs,survey_irrigation_pct,0.120,0.014,Yes,0.000,4769
survey_number_of_bathtubs,Survey_Car_Washed,0.017,0.000,No,0.207,5485
survey_number_of_bathtubs,survey_walk_washed,0.089,0.008,Yes,0.000,5476
survey_number_of_bathtubs,survey_number_of_adults,0.130,0.017,Yes,0.000,5545
survey_number_of_bathtubs,survey_number_of_teenagers,0.082,0.007,Yes,0.000,5574
survey_number_of_bathtubs,survey_number_of_children,0.090,0.008,Yes,0.000,5574
survey_number_of_bathtubs,capita,0.166,0.027,Yes,0.000,5574
survey_number_of_bathtubs,survey_homies,0.029,0.001,Yes,0.032,5465
survey_number_of_bathtubs,survey_year_built,0.364,0.133,Yes,0.000,5330
survey_number_of_bathtubs,survey_year_moved_in,0.170,0.029,Yes,0.000,5443
survey_number_of_bathtubs,survey_indoor_sqft,0.423,0.179,Yes,0.000,4984
survey_number_of_bathtubs,survey_monthly_rent,0.381,0.145,Yes,0.000,546
survey_number_of_bathtubs,survey_home_value,0.429,0.184,Yes,0.000,4735
survey_number_of_bathtubs,survey_household_income,0.349,0.122,Yes,0.000,4564
survey_number_of_bathtubs,TraceLengthDays,-0.047,0.002,No,0.109,1187
survey_number_of_bathtubs,TotalGPD,0.302,0.091,Yes,0.000,1187
survey_number_of_bathtubs,IndoorGPD,0.200,0.040,Yes,0.000,1187
survey_number_of_bathtubs,OutdoorGPD,0.276,0.076,Yes,0.000,1146
survey_number_of_bathtubs,Bathtubgpd,0.049,0.002,No,0.191,725
survey_number_of_bathtubs,Clotheswashergpd,0.115,0.013,Yes,0.000,1160
survey_number_of_bathtubs,Dishwashergpd,0.026,0.001,No,0.437,906
survey_number_of_bathtubs,Faucetgpd,0.209,0.044,Yes,0.000,1187
survey_number_of_bathtubs,Leakgpd,0.103,0.011,Yes,0.000,1184
survey_number_of_bathtubs,Othergpd,0.096,0.009,Yes,0.001,1099
survey_number_of_bathtubs,Showergpd,0.115,0.013,Yes,0.000,1178
survey_number_of_bathtubs,Toiletgpd,0.100,0.010,Yes,0.001,1187
survey_number_of_bathtubs,Averageclotheswasherloadgal,0.020,0.000,No,0.497,1160
survey_number_of_bathtubs,Clotheswasherloadsperday,0.114,0.013,Yes,0.000,1160
survey_number_of_bathtubs,Averageshowerseconds,-0.013,0.000,No,0.654,1178
survey_number_of_bathtubs,Averageshowergal,0.027,0.001,No,0.356,1178
survey_number_of_bathtubs,Averageshowermodeflowgpm,0.038,0.001,No,0.187,1178
survey_number_of_bathtubs,Showersperday,0.152,0.023,Yes,0.000,1178
survey_number_of_bathtubs,Showerminutesperday,0.104,0.011,Yes,0.000,1178
survey_number_of_bathtubs,Averagetoiletflushvolume,-0.007,0.000,No,0.822,1187
survey_number_of_bathtubs,Toiletflushstdev,0.072,0.005,Yes,0.013,1186
survey_number_of_bathtubs,survey_age_of_home,-0.364,0.133,Yes,0.000,5330
survey_number_of_bathtubs,pct_flushes_gt_2_2,0.022,0.000,No,0.454,1187
survey_number_of_bathtubs,pct_flushes_lt_2_2,-0.022,0.000,No,0.454,1187
survey_number_of_bathtubs,RandomSequence,-0.032,0.001,Yes,0.018,5574
survey_number_of_bathtubs,NormalizedAnnual,0.260,0.067,Yes,0.000,5104
survey_number_of_bathtubs,NormalizedNonseasonal,0.170,0.029,Yes,0.000,1188
survey_number_of_bathtubs,NormalizedSeasonal,0.191,0.036,Yes,0.000,1063
survey_number_of_bathtubs,StandardizedAnnualresidualbyfamily,0.207,0.043,Yes,0.000,5075
survey_number_of_bathtubs,StandardizedNonseasonalresidualbyfamily,0.082,0.007,Yes,0.005,1188
survey_number_of_bathtubs,StandardizedSeasonalresidualbyfamily,0.159,0.025,Yes,0.000,1063
survey_number_of_showers,survey_disposal,0.307,0.094,Yes,0.000,5467
survey_number_of_showers,survey_clothes_washer_top,0.121,0.015,Yes,0.000,5536
survey_number_of_showers,survey_clothes_washer_front,-0.002,0.000,No,0.913,4885
survey_number_of_showers,survey_dishwasher,0.343,0.118,Yes,0.000,5438
survey_number_of_showers,survey_pool,0.280,0.078,Yes,0.000,5165
survey_number_of_showers,survey_hot_tub,0.135,0.018,Yes,0.000,5138
survey_number_of_showers,survey_evap_cooler,-0.002,0.000,No,0.885,5113
survey_number_of_showers,survey_pressure_regulator,0.185,0.034,Yes,0.000,4550
survey_number_of_showers,survey_treatment,0.110,0.012,Yes,0.000,5194
survey_number_of_showers,survey_greenhouse,0.051,0.003,Yes,0.000,5142
survey_number_of_showers,survey_garden_flower,0.042,0.002,Yes,0.002,5387
survey_number_of_showers,survey_garden_veggie,-0.052,0.003,Yes,0.000,5229
survey_number_of_showers,survey_clothes_washer,0.120,0.014,Yes,0.000,5548
survey_number_of_showers,survey_aquarium,-0.018,0.000,No,0.174,5574
survey_number_of_showers,survey_hot_water_solar,-0.005,0.000,No,0.692,5574
survey_number_of_showers,survey_humidifier,0.006,0.000,No,0.659,5574
survey_number_of_showers,survey_ice_maker,0.059,0.003,Yes,0.000,5574
survey_number_of_showers,survey_hot_water_tankless,0.013,0.000,No,0.327,5574
survey_number_of_showers,survey_water_feature_outdoor_fountain,0.044,0.002,Yes,0.001,5574
survey_number_of_showers,survey_water_feature_outdoor_pond,0.051,0.003,Yes,0.000,5574
survey_number_of_showers,survey_water_feature_outdoor,0.067,0.004,Yes,0.000,5574
survey_number_of_showers,survey_number_of_showers_lfsh,0.417,0.174,Yes,0.000,5149
survey_number_of_showers,survey_number_of_toilets_16,0.262,0.069,Yes,0.000,4938
survey_number_of_showers,survey_other_sources,-0.028,0.001,Yes,0.037,5347
survey_number_of_showers,survey_canal_ditch,0.129,0.017,Yes,0.024,305
survey_number_of_showers,survey_cistern,-0.059,0.003,No,0.304,305
survey_number_of_showers,survey_well,-0.068,0.005,No,0.239,305
survey_number_of_showers,survey_stream,0.060,0.004,No,0.297,305
survey_number_of_showers,survey_has_alternative_source,-0.031,0.001,No,0.588,305
survey_number_of_showers,survey_rain_barrel,-0.031,0.001,Yes,0.019,5574
survey_number_of_showers,survey_roof_direction,-0.038,0.001,Yes,0.005,5532
survey_number_of_showers,survey_irrigation,0.137,0.019,Yes,0.000,5574
survey_number_of_showers,survey_irrigation_inground,0.336,0.113,Yes,0.000,5574
survey_number_of_showers,survey_irrigation_HOA,-0.014,0.000,No,0.282,5574
survey_number_of_showers,Survey_Irrigation_InGround_Front_Automatic,0.330,0.109,Yes,0.000,5574
survey_number_of_showers,Survey_Irrigation_InGround_Back_Automatic,0.334,0.111,Yes,0.000,5574
survey_number_of_showers,survey_irrigation_inground_timer,0.346,0.120,Yes,0.000,5574
survey_number_of_showers,survey_irrigation_sensor_rain,0.070,0.005,Yes,0.000,4847
survey_number_of_showers,survey_irrigation_sensor_soil,0.048,0.002,Yes,0.001,4847
survey_number_of_showers,survey_conservation,0.029,0.001,Yes,0.034,5318
survey_number_of_showers,survey_SFR,0.059,0.004,Yes,0.000,5498
survey_number_of_showers,survey_has_apartment,0.086,0.007,Yes,0.000,5493
survey_number_of_showers,survey_separate_meters,0.001,0.000,No,0.965,4890
survey_number_of_showers,survey_household_pays,-0.009,0.000,No,0.510,5527
survey_number_of_showers,survey_adults_employed,0.113,0.013,Yes,0.000,5465
survey_number_of_showers,survey_floors,0.207,0.043,Yes,0.000,5506
survey_number_of_showers,survey_renter,-0.130,0.017,Yes,0.000,5498
survey_number_of_showers,reuws1_attitude_A,-0.025,0.001,No,0.071,5399
survey_number_of_showers,survey_drought,0.011,0.000,No,0.483,4267
survey_number_of_showers,survey_highest_grade,0.246,0.061,Yes,0.000,5357
survey_number_of_showers,irrigated_area_sqft,0.215,0.046,Yes,0.000,1130
survey_number_of_showers,Q3,0.113,0.013,Yes,0.000,5259
survey_number_of_showers,Q4no,-0.129,0.017,Yes,0.000,5573
survey_number_of_showers,Q4year,0.103,0.011,Yes,0.000,5574
survey_number_of_showers,Q5no,-0.334,0.112,Yes,0.000,5574
survey_number_of_showers,Q5year,0.286,0.082,Yes,0.000,5574
survey_number_of_showers,Q6,-0.022,0.000,No,0.101,5574
survey_number_of_showers,Q13,0.254,0.064,Yes,0.000,5422
survey_number_of_showers,Q14,0.268,0.072,Yes,0.000,5414
survey_number_of_showers,Q20,0.191,0.036,Yes,0.000,5574
survey_number_of_showers,Q23no,-0.182,0.033,Yes,0.000,5574
survey_number_of_showers,Q23length,0.281,0.079,Yes,0.000,5574
survey_number_of_showers,Q23width,0.261,0.068,Yes,0.000,5574
survey_number_of_showers,Q23depth,0.256,0.066,Yes,0.000,5574
survey_number_of_showers,survey_year,0.000,0.000,No,1.000,5574
survey_number_of_showers,survey_parcel_sqft,0.278,0.077,Yes,0.000,4405
survey_number_of_showers,survey_landscape_pct,-0.057,0.003,Yes,0.000,4470
survey_number_of_showers,survey_landscape_turf_pct,-0.068,0.005,Yes,0.000,4495
survey_number_of_showers,survey_irrigation_pct,0.156,0.024,Yes,0.000,4769
survey_number_of_showers,Survey_Car_Washed,0.019,0.000,No,0.154,5485
survey_number_of_showers,survey_walk_washed,0.080,0.006,Yes,0.000,5476
survey_number_of_showers,survey_number_of_adults,0.198,0.039,Yes,0.000,5545
survey_number_of_showers,survey_number_of_teenagers,0.087,0.008,Yes,0.000,5574
survey_number_of_showers,survey_number_of_children,0.076,0.006,Yes,0.000,5574
survey_number_of_showers,capita,0.201,0.040,Yes,0.000,5574
survey_number_of_showers,survey_homies,0.075,0.006,Yes,0.000,5465
survey_number_of_showers,survey_year_built,0.335,0.112,Yes,0.000,5330
survey_number_of_showers,survey_year_moved_in,0.169,0.028,Yes,0.000,5443
survey_number_of_showers,survey_indoor_sqft,0.583,0.340,Yes,0.000,4984
survey_number_of_showers,survey_monthly_rent,0.480,0.230,Yes,0.000,546
survey_number_of_showers,survey_home_value,0.560,0.313,Yes,0.000,4735
survey_number_of_showers,survey_household_income,0.464,0.215,Yes,0.000,4564
survey_number_of_showers,TraceLengthDays,0.000,0.000,No,0.993,1187
survey_number_of_showers,TotalGPD,0.380,0.144,Yes,0.000,1187
survey_number_of_showers,IndoorGPD,0.230,0.053,Yes,0.000,1187
survey_number_of_showers,OutdoorGPD,0.355,0.126,Yes,0.000,1146
survey_number_of_showers,Bathtubgpd,-0.004,0.000,No,0.918,725
survey_number_of_showers,Clotheswashergpd,0.168,0.028,Yes,0.000,1160
survey_number_of_showers,Dishwashergpd,-0.003,0.000,No,0.926,906
survey_number_of_showers,Faucetgpd,0.186,0.035,Yes,0.000,1187
